rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
1,In Da Club,50 Cent,15157.8563,15037.8563,120,1,30,17,26,2003-01-11,2003-08-02
2,Ignition,R. Kelly,15087.8668,15012.8668,75,2,34,15,30,2003-01-04,2003-08-23
3,Right Thurr,Chingy,14961.9084,14886.9084,75,2,33,17,28,2003-05-17,2003-12-27
4,Get Busy,Sean Paul,14825.1635,14705.1635,120,1,32,17,27,2003-02-22,2003-09-27
5,Get Low,Lil Jon,14758.4160,14683.4160,75,2,35,16,27,2003-05-03,2003-12-27
6,Unwell,Matchbox Twenty,14734.3046,14694.3046,40,5,41,17,36,2003-03-22,2003-12-27
7,Crazy In Love,Beyonce,14627.5675,14507.5675,120,1,27,16,24,2003-05-24,2003-11-22
8,Picture,Kid Rock,13913.0527,13873.0527,40,4,29,10,27,2003-01-04,2003-07-19
9,Shake Ya Tailfeather,"Nelly, P. Diddy",13882.6589,13762.6589,120,1,27,12,25,2003-06-28,2003-12-27
10,When I'm Gone,3 Doors Down,13872.8612,13832.8612,40,4,39,10,36,2003-01-04,2003-09-27
11,Bring Me To Life,Evanescence,13589.5938,13549.5938,40,5,32,12,28,2003-03-15,2003-10-18
12,Miss You,Aaliyah,13566.7373,13491.7373,75,3,25,13,24,2003-01-04,2003-06-21
13,Into You,Fabolous,12760.4237,12720.4237,40,4,26,10,24,2003-06-14,2003-12-06
14,Drift Away,Uncle Kracker,12697.1241,12682.1241,15,9,35,1,28,2003-03-29,2003-11-22
15,I Know What You Want,Busta Rhymes,12416.5405,12341.5405,75,3,24,11,22,2003-03-08,2003-08-16
16,P.I.M.P.,50 Cent,12343.3249,12268.3249,75,3,25,12,21,2003-05-31,2003-11-15
17,21 Questions,50 Cent,12169.6176,12049.6176,120,1,23,13,20,2003-03-22,2003-08-23
18,Magic Stick,Lil' Kim,12169.5186,12094.5186,75,2,24,12,21,2003-04-26,2003-10-04
19,Baby Boy,Beyonce,12024.8669,11904.8669,120,1,20,15,19,2003-08-16,2003-12-27
20,Where Is The Love?,The Black Eyed Peas,11850.3068,11835.3068,15,8,25,9,22,2003-06-14,2003-11-29
21,I'm With You,Avril Lavigne,11843.4367,11803.4367,40,4,23,10,21,2003-01-04,2003-06-07
22,All I Have,Jennifer Lopez,11392.8419,11272.8419,120,1,20,12,19,2003-01-04,2003-05-17
23,Can't Let You Go,Fabolous,11203.6328,11163.6328,40,4,23,9,19,2003-03-08,2003-08-09
24,How You Gonna Act Like That,Tyrese,11019.3720,11004.3720,15,7,25,4,20,2003-01-04,2003-06-21
25,Beautiful,Christina Aguilera,10953.7590,10878.7590,75,2,21,10,19,2003-01-04,2003-05-24
26,No Letting Go,Wayne Wonder,10725.4006,10725.4006,0,11,31,0,21,2003-01-11,2003-08-09
27,Rock Wit U (Awww Baby),Ashanti,10622.6724,10547.6724,75,2,21,9,18,2003-05-10,2003-09-27
28,Damn!,Youngbloodz,10273.3376,10233.3376,40,4,21,10,17,2003-08-09,2003-12-27
29,Rock Your Body,Justin Timberlake,10270.5033,10230.5033,40,5,22,7,19,2003-03-22,2003-08-16
30,Why Don't You & I,Santana,10249.8243,10234.8243,15,8,23,4,18,2003-07-26,2003-12-27
31,The Game Of Love,Santana,10247.8159,10232.8159,15,9,24,2,21,2003-01-04,2003-06-14
32,Mesmerize,Ja Rule,10118.7861,10043.7861,75,2,19,10,17,2003-01-04,2003-05-10
33,Frontin',Pharrell,10014.2973,9974.2973,40,5,23,9,16,2003-06-14,2003-11-15
34,Calling All Angels,Train,9607.4504,9607.4504,0,19,29,0,18,2003-05-24,2003-12-06
35,So Gone,Monica,9533.9237,9518.9237,15,10,22,1,17,2003-04-26,2003-09-20
36,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,9518.0449,9443.0449,75,3,20,7,16,2003-05-31,2003-10-11
37,"Bump, Bump, Bump",B2k,9464.0354,9344.0354,120,1,17,10,16,2003-01-04,2003-04-26
38,Cry Me A River,Justin Timberlake,9457.1065,9382.1065,75,3,18,9,16,2003-01-04,2003-05-03
39,Stand Up,Ludacris,9292.1302,9172.1302,120,1,17,12,15,2003-09-06,2003-12-27
40,Beautiful,Snoop Dogg,9191.2659,9176.2659,15,6,20,4,17,2003-02-08,2003-06-21
41,Here Without You,3 Doors Down,9131.3605,9091.3605,40,5,18,11,15,2003-08-30,2003-12-27
42,Miss Independent,Kelly Clarkson,9016.2116,9001.2116,15,9,20,3,17,2003-05-17,2003-09-27
43,Suga Suga,Baby Bash,8680.8445,8665.8445,15,7,19,6,15,2003-08-23,2003-12-27
44,Headstrong,Trapt,8675.5797,8675.5797,0,16,36,0,12,2003-04-05,2003-12-27
45,The Remedy (I Won't Worry),Jason Mraz,8374.0187,8374.0187,0,15,28,0,14,2003-05-03,2003-11-08
46,Gossip Folks,"Missy ""misdemeanor"" Elliott",8364.2215,8349.2215,15,8,19,6,14,2003-01-04,2003-05-10
47,Your Body Is A Wonderland,John Mayer,8230.8088,8230.8088,0,18,20,0,18,2003-01-04,2003-05-17
48,In Those Jeans,Ginuwine,8059.7369,8044.7369,15,8,20,5,14,2003-06-14,2003-10-25
49,Can't Hold Us Down,Christina Aguilera,7828.5551,7828.5551,0,12,20,0,15,2003-08-02,2003-12-13
50,Forever And For Always,Shania Twain,7815.5760,7815.5760,0,20,23,0,16,2003-05-24,2003-10-25
51,Thoia Thoing,R. Kelly,7803.7268,7803.7268,0,13,20,0,14,2003-07-19,2003-11-29
52,Holidae In,Chingy,7800.1324,7725.1324,75,3,15,10,13,2003-09-20,2003-12-27
53,Step In The Name Of Love,R. Kelly,7761.3765,7746.3765,15,9,19,4,13,2003-08-23,2003-12-27
54,If You're Not The One,Daniel Bedingfield,7708.4013,7708.4013,0,15,20,0,14,2003-04-05,2003-08-16
55,Landslide,Dixie Chicks,7681.1845,7666.1845,15,7,14,10,13,2003-01-04,2003-04-05
56,Are You Happy Now?,Michelle Branch,7648.1514,7648.1514,0,16,20,0,16,2003-05-31,2003-10-11
57,It's Five O'Clock Somewhere,Alan Jackson,7456.2720,7456.2720,0,17,20,0,15,2003-06-28,2003-11-08
58,My Love Is Like... Wo,Mya,7431.3751,7431.3751,0,13,20,0,13,2003-06-28,2003-11-08
59,Excuse Me Miss,Jay-z,7370.0867,7355.0867,15,8,19,3,13,2003-02-15,2003-06-21
60,Angel,Amanda Perez,7368.1079,7368.1079,0,20,20,0,15,2003-02-01,2003-06-14
61,So Far Away,Staind,7340.1184,7340.1184,0,24,22,0,14,2003-08-02,2003-12-27
62,Walked Outta Heaven,Jagged Edge,7339.3788,7324.3788,15,6,17,6,13,2003-09-06,2003-12-27
63,Don't Mess With My Man,Nivea,7335.2562,7320.2562,15,8,15,4,14,2003-01-04,2003-04-12
64,Rain On Me,Ashanti,7274.6377,7259.6377,15,7,18,4,12,2003-08-30,2003-12-27
65,I Can,Nas,7057.0651,7057.0651,0,12,20,0,13,2003-03-01,2003-07-12
