rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
1,(Everything I Do) I Do It For You,Bryan Adams,10645.4094,10525.4094,120,1,22,10,17,1991-06-29,1991-11-23
2,Motownphilly,Boyz Ii Men,10413.8571,10338.8571,75,3,24,7,18,1991-06-15,1991-11-23
3,Do Anything,Natural Selection,10287.9181,10212.9181,75,2,21,8,19,1991-08-10,1991-12-28
4,More Than Words,Extreme,10216.8221,10096.8221,120,1,24,9,17,1991-03-23,1991-08-31
5,Romantic,Karyn White,10082.2137,9962.2137,120,1,20,7,19,1991-08-17,1991-12-28
6,I Like The Way (The Kissing Game),Hi-five,10056.5325,9936.5325,120,1,23,9,17,1991-02-23,1991-07-27
7,"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,9927.1758,9852.1758,75,2,23,10,16,1991-04-06,1991-09-07
8,Unbelievable,Emf,9863.5799,9743.5799,120,1,23,9,16,1991-04-13,1991-09-14
9,One More Try,Timmy T,9796.2810,9676.2810,120,1,23,9,16,1991-01-05,1991-06-08
10,Baby Baby,Amy Grant,9401.0874,9281.0874,120,1,21,7,16,1991-02-23,1991-07-13
11,"Right Here, Right Now",Jesus Jones,9390.1740,9315.1740,75,2,25,8,15,1991-04-13,1991-09-28
12,Emotions,Mariah Carey,9354.7101,9234.7101,120,1,18,7,18,1991-08-31,1991-12-28
13,Rush Rush,Paula Abdul,9221.2110,9101.2110,120,1,19,9,15,1991-05-11,1991-09-14
14,Wind Of Change,Scorpions,9194.9303,9154.9303,40,4,25,5,16,1991-06-01,1991-11-16
15,I Adore Mi Amor,Color Me Badd,9068.4643,8948.4643,120,1,20,7,14,1991-07-27,1991-12-07
16,Good Vibrations,Marky Mark,9015.9638,8895.9638,120,1,20,7,15,1991-07-20,1991-11-30
17,Hole Hearted,Extreme,8883.3018,8843.3018,40,4,20,5,17,1991-08-03,1991-12-14
18,Hold You Tight,Tara Kemp,8875.8560,8800.8560,75,3,22,7,15,1991-01-19,1991-06-15
19,Love Of A Lifetime,Firehouse,8761.4650,8721.4650,40,5,22,4,16,1991-06-29,1991-11-23
20,Someday,Mariah Carey,8687.3807,8567.3807,120,1,19,7,15,1991-01-19,1991-05-25
21,Iesha,Another Bad Creation,8590.3833,8575.3833,15,9,23,2,15,1991-01-12,1991-06-15
22,Gonna Make You Sweat (Everybody Dance Now),C+c Music Factory,8512.8830,8392.8830,120,1,18,9,14,1991-01-05,1991-05-04
23,Touch Me (All Night Long),Cathy Dennis,8490.5946,8415.5946,75,2,20,6,14,1991-03-02,1991-07-13
24,Joyride,Roxette,8480.5063,8360.5063,120,1,19,6,14,1991-03-02,1991-07-06
25,All The Man That I Need,Whitney Houston,8451.8299,8331.8299,120,1,21,7,15,1991-01-05,1991-05-25
26,I'll Be There,The Escape Club,8399.0786,8384.0786,15,8,25,3,14,1991-05-25,1991-11-09
27,Losing My Religion,R.e.m,8396.1550,8356.1550,40,4,21,6,14,1991-04-06,1991-08-24
28,Can't Stop This Thing We Started,Bryan Adams,8378.5663,8303.5663,75,2,16,7,15,1991-09-14,1991-12-28
29,Every Heartbeat,Amy Grant,8373.6556,8298.6556,75,2,19,6,15,1991-06-15,1991-10-19
30,I've Been Thinking About You,Londonbeat,8353.7820,8233.7820,120,1,19,6,14,1991-02-09,1991-06-15
31,I Don't Wanna Cry,Mariah Carey,8312.9420,8192.9420,120,1,19,8,14,1991-04-06,1991-08-10
32,Here We Go,C+c Music Factory/f. Williams,8309.6443,8234.6443,75,3,20,6,14,1991-03-02,1991-07-13
33,You're In Love,Wilson Phillips,8243.0480,8123.0480,120,1,19,7,14,1991-02-09,1991-06-15
34,Where Does My Heart Beat Now,Celine Dion,8187.0873,8147.0873,40,4,20,5,15,1991-01-05,1991-05-18
35,Now That We Found Love,Heavy D,8082.6536,8082.6536,0,11,22,0,15,1991-06-29,1991-11-23
36,Something To Talk About,Bonnie Raitt,8077.3797,8037.3797,40,5,20,5,15,1991-07-20,1991-11-30
37,It Ain't Over 'til It's Over,Lenny Kravitz,8038.9318,7963.9318,75,2,19,6,14,1991-06-08,1991-10-12
38,I Can't Wait Another Minute,Hi-five,7942.4418,7927.4418,15,8,21,3,13,1991-06-22,1991-11-09
39,Here I Am (Come And Take Me),Ub40,7941.3034,7926.3034,15,7,25,3,12,1991-03-23,1991-09-07
40,O.P.P.,Naughty By Nature,7919.4798,7904.4798,15,6,17,6,14,1991-09-07,1991-12-28
