rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
91,Dance (Disco Heat),Sylvester,5418.6453,5418.6453,0,19,18,0,10,1978-08-19,1978-12-16
92,(Our Love) Don't Throw It All Away,Andy Gibb,5416.8670,5401.8670,15,9,12,4,9,1978-10-14,1978-12-30
93,What's Your Name,Lynyrd Skynyrd,5405.6357,5405.6357,0,13,13,0,11,1978-01-07,1978-04-01
94,Right Down The Line,Gerry Rafferty,5361.5940,5361.5940,0,12,15,0,10,1978-08-12,1978-11-18
95,Straight On,Heart,5324.9431,5324.9431,0,15,15,0,10,1978-09-23,1978-12-30
96,Peg,Steely Dan,5192.6462,5192.6462,0,11,12,0,11,1978-01-07,1978-03-25
97,Who Are You,The Who,5187.3705,5187.3705,0,14,15,0,9,1978-08-26,1978-12-02
98,Hollywood Nights,Bob Seger,4961.3954,4961.3954,0,12,13,0,10,1978-08-12,1978-11-04
99,Beast Of Burden,The Rolling Stones,4936.0301,4921.0301,15,8,13,2,9,1978-09-09,1978-12-02
100,The Name Of The Game,Abba,4873.6744,4873.6744,0,12,14,0,9,1978-01-07,1978-04-08
