rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
1,Blinding Lights,The Weeknd,16718.0061,16598.0061,120,1,52,42,50,2020-01-04,2020-12-26
2,The Box,Roddy Ricch,16453.6388,16333.6388,120,1,36,25,32,2020-01-04,2020-09-05
3,Rockstar,Dababy,16430.9976,16310.9976,120,1,35,26,33,2020-05-02,2020-12-26
4,Circles,Post Malone,15946.0749,15826.0749,120,1,45,23,45,2020-01-04,2020-11-07
5,Don't Start Now,Dua Lipa,15437.3269,15362.3269,75,2,45,20,44,2020-01-04,2020-11-07
6,Life Is Good,Future,15258.4149,15183.4149,75,2,38,17,37,2020-01-25,2020-10-10
7,Savage,Megan Thee Stallion,14577.7934,14457.7934,120,1,28,14,26,2020-03-28,2020-10-03
8,I Hope,Gabby Barrett,14555.8673,14480.8673,75,3,51,12,40,2020-01-11,2020-12-26
9,Intentions,Justin Bieber,14497.9351,14457.9351,40,5,31,19,28,2020-02-22,2020-09-19
10,Whats Poppin,Jack Harlow,14347.4163,14272.4163,75,2,45,13,33,2020-02-22,2020-12-26
11,Say So,Doja Cat,14262.9374,14142.9374,120,1,38,16,26,2020-01-18,2020-10-03
12,Adore You,Harry Styles,14254.8922,14239.8922,15,6,48,7,45,2020-01-04,2020-11-28
13,Watermelon Sugar,Harry Styles,14179.2260,14059.2260,120,1,33,14,26,2020-01-04,2020-12-12
14,Roses,Saint Jhn,14165.8470,14125.8470,40,4,34,13,31,2020-04-04,2020-11-21
15,Memories,Maroon 5,13635.0759,13560.0759,75,2,28,11,27,2020-01-04,2020-07-11
16,Savage Love (Laxed - Siren Beat),Jawsh 685 X Jason Derulo,13474.7746,13354.7746,120,1,26,16,23,2020-06-27,2020-12-19
17,Go Crazy,Chris Brown,13302.4795,13287.4795,15,9,32,3,28,2020-05-23,2020-12-26
18,The Bones,Maren Morris,13152.4264,13152.4264,0,12,39,0,38,2020-01-04,2020-09-26
19,Before You Go,Lewis Capaldi,13003.3192,12988.3192,15,9,44,4,29,2020-02-08,2020-12-12
20,Everything I Wanted,Billie Eilish,12650.0376,12635.0376,15,9,27,7,24,2020-01-04,2020-07-04
21,Blueberry Faygo,Lil Mosey,12644.2685,12629.2685,15,8,33,4,25,2020-02-22,2020-10-03
22,Someone You Loved,Lewis Capaldi,12365.1554,12325.1554,40,4,22,12,22,2020-01-04,2020-05-30
23,For The Night,Pop Smoke,12084.0223,12069.0223,15,6,24,3,24,2020-07-18,2020-12-26
24,Dance Monkey,Tones And I,11868.5778,11828.5778,40,4,25,10,19,2020-01-04,2020-06-20
25,Break My Heart,Dua Lipa,11696.8426,11696.8426,0,13,32,0,30,2020-04-11,2020-11-14
26,Mood,24kgoldn,11291.7627,11171.7627,120,1,19,16,18,2020-08-22,2020-12-26
27,Falling,Trevor Daniel,11255.4910,11255.4910,0,17,33,0,28,2020-01-04,2020-08-15
28,Laugh Now Cry Later,Drake,11234.0973,11159.0973,75,2,18,17,18,2020-08-29,2020-12-26
29,Hot Girl Bummer,Blackbear,10890.8741,10890.8741,0,11,28,0,19,2020-01-04,2020-07-11
30,WAP,Cardi B,10807.1157,10687.1157,120,1,19,13,17,2020-08-22,2020-12-26
31,Roxanne,Arizona Zervas,10679.5116,10639.5116,40,5,19,14,19,2020-01-04,2020-05-09
32,High Fashion,Roddy Ricch,10665.3845,10665.3845,0,20,28,0,26,2020-01-11,2020-07-18
33,My Oh My,Camila Cabello,10400.6514,10400.6514,0,12,25,0,21,2020-01-04,2020-06-20
34,Dynamite,Bts,10198.2997,10078.2997,120,1,17,12,17,2020-09-05,2020-12-26
35,Death Bed,Powfu,9917.9045,9917.9045,0,23,26,0,22,2020-03-28,2020-09-19
36,Ballin',Mustard,9869.0123,9869.0123,0,11,22,0,19,2020-01-04,2020-05-30
37,Chasin' You,Morgan Wallen,9836.0221,9836.0221,0,16,36,0,20,2020-02-08,2020-10-10
38,"10,000 Hours",Dan + Shay,9299.7666,9259.7666,40,5,19,7,17,2020-01-04,2020-05-09
39,Heartless,The Weeknd,9231.0106,9191.0106,40,4,19,1,19,2020-01-04,2020-05-09
40,Come & Go,Juice Wrld X Marshmello,9184.2610,9109.2610,75,2,20,2,18,2020-07-25,2020-12-05
