rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
1,Big Girls Don't Cry,Fergie,15984.7185,15864.7185,120,1,35,21,31,2007-05-05,2007-12-29
2,The Way I Are,Timbaland,15370.3482,15295.3482,75,3,29,19,27,2007-06-16,2007-12-29
3,Buy U A Drank (Shawty Snappin'),T-pain,14956.6660,14836.6660,120,1,35,17,29,2007-03-10,2007-11-03
4,The Sweet Escape,Gwen Stefani,14490.0300,14415.0300,75,2,39,15,35,2007-01-06,2007-09-29
5,Hey There Delilah,Plain White T's,14306.8015,14186.8015,120,1,35,14,28,2007-04-14,2007-12-08
6,Umbrella,Rihanna,13931.8002,13811.8002,120,1,33,14,23,2007-04-28,2007-12-08
7,Girlfriend,Avril Lavigne,13768.1227,13648.1227,120,1,24,18,23,2007-03-17,2007-08-25
8,Crank That (Soulja Boy),Soulja Boy Tell'em,13606.5145,13486.5145,120,1,23,16,22,2007-07-28,2007-12-29
9,Glamorous,Fergie,13243.4012,13123.4012,120,1,29,13,23,2007-01-27,2007-08-11
10,Before He Cheats,Carrie Underwood,12911.6554,12896.6554,15,8,48,2,41,2007-01-06,2007-12-01
11,Say It Right,Nelly Furtado,12649.9964,12529.9964,120,1,24,12,22,2007-01-06,2007-06-16
12,Makes Me Wonder,Maroon 5,12600.9136,12480.9136,120,1,26,12,22,2007-04-21,2007-10-13
13,Stronger,Kanye West,12448.8963,12328.8963,120,1,21,16,20,2007-08-11,2007-12-29
14,It's Not Over,Daughtry,12246.5061,12206.5061,40,4,25,10,24,2007-01-06,2007-06-23
15,Home,Daughtry,12105.0156,12065.0156,40,5,37,3,29,2007-03-17,2007-11-24
16,Don't Matter,Akon,11869.7029,11749.7029,120,1,23,13,20,2007-02-03,2007-07-07
17,Rockstar,Nickelback,11753.8989,11738.8989,15,6,33,4,22,2007-01-06,2007-12-29
18,Wait For You,Elliott Yamin,11539.4852,11539.4852,0,13,30,0,25,2007-04-07,2007-11-24
19,What Goes Around...Comes Around,Justin Timberlake,11464.2265,11344.2265,120,1,23,9,21,2007-01-06,2007-06-09
20,Cupid's Chokehold/Breakfast In America,Gym Class Heroes,11269.9736,11229.9736,40,4,24,11,20,2007-01-20,2007-06-30
21,Bartender,T-pain,11020.7202,10980.7202,40,5,22,10,20,2007-06-16,2007-11-10
22,Irreplaceable,Beyonce,10925.4603,10805.4603,120,1,21,9,18,2007-01-06,2007-05-26
23,U + Ur Hand,P!nk,10918.1298,10903.1298,15,9,33,2,20,2007-01-13,2007-08-25
24,This Is Why I'm Hot,Mims,10548.2211,10428.2211,120,1,23,9,18,2007-02-03,2007-07-07
25,Thnks Fr Th Mmrs,Fall Out Boy,10532.2576,10532.2576,0,11,28,0,20,2007-04-28,2007-11-03
26,Who Knew,P!nk,10414.2952,10399.2952,15,9,28,2,20,2007-04-07,2007-12-29
27,Give It To Me,Timbaland,10316.9551,10196.9551,120,1,26,7,15,2007-02-24,2007-08-18
28,Party Like A Rockstar,Shop Boyz,10266.9284,10191.9284,75,2,22,11,16,2007-05-05,2007-09-29
29,Bed,J. Holiday,10194.7719,10154.7719,40,5,22,5,17,2007-08-04,2007-12-29
30,What I've Done,Linkin Park,10058.4614,10043.4614,15,7,23,1,21,2007-04-21,2007-09-22
31,Beautiful Girls,Sean Kingston,9930.1344,9810.1344,120,1,22,7,18,2007-06-09,2007-11-03
32,Bubbly,Colbie Caillat,9667.7378,9627.7378,40,5,25,13,16,2007-06-02,2007-12-29
33,How To Save A Life,The Fray,9620.5746,9580.5746,40,5,22,5,19,2007-01-06,2007-06-02
34,Cyclone,Baby Bash,9579.3213,9564.3213,15,7,21,6,16,2007-08-11,2007-12-29
35,Let It Go,Keyshia Cole,9505.9115,9490.9115,15,7,23,4,15,2007-07-07,2007-12-08
36,"Pop, Lock & Drop It",Huey,9491.4352,9476.4352,15,6,23,5,17,2007-03-10,2007-08-11
37,Make Me Better,Fabolous,9482.8347,9467.8347,15,8,21,8,17,2007-06-09,2007-10-27
38,Shawty,Plies,9407.9631,9392.9631,15,9,22,5,17,2007-06-30,2007-11-24
39,Summer Love,Justin Timberlake,9317.4396,9302.4396,15,6,20,7,17,2007-04-28,2007-09-08
40,Walk It Out,Unk,9233.4069,9218.4069,15,10,21,1,17,2007-01-06,2007-05-26
