rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
70,My Love,Lionel Richie,6536.1516,6496.1516,40,5,16,5,12,1983-04-09,1983-07-23
71,China Girl,David Bowie,6521.2868,6506.2868,15,10,18,1,11,1983-06-04,1983-10-01
72,Burning Down The House,Talking Heads,6489.2816,6474.2816,15,9,20,1,11,1983-07-30,1983-12-10
73,I Won't Hold You Back,Toto,6478.5702,6463.5702,15,10,17,1,12,1983-03-12,1983-07-02
74,I'll Tumble 4 Ya,Culture Club,6364.5823,6349.5823,15,9,16,4,12,1983-07-02,1983-10-15
75,Delirious,Prince,6298.0617,6283.0617,15,8,18,4,11,1983-09-03,1983-12-31
76,I'm Still Standing,Elton John,6285.3356,6285.3356,0,12,16,0,12,1983-05-07,1983-08-20
77,Hot Girls In Love,Loverboy,6243.1664,6243.1664,0,11,16,0,11,1983-06-11,1983-09-24
78,Straight From The Heart,Bryan Adams,6220.7684,6205.7684,15,10,19,2,11,1983-03-12,1983-07-16
79,Faithfully,Journey,6120.4586,6120.4586,0,12,16,0,11,1983-04-16,1983-07-30
80,Human Nature,Michael Jackson,6056.1996,6041.1996,15,7,14,4,11,1983-07-23,1983-10-22
81,Africa,Toto,5999.8028,5879.8028,120,1,12,6,10,1983-01-01,1983-03-19
82,Lawyers In Love,Jackson Browne,5923.7083,5923.7083,0,13,15,0,12,1983-07-09,1983-10-15
83,Far From Over,Frank Stallone,5885.1993,5870.1993,15,10,16,2,10,1983-07-30,1983-11-12
84,Take Me To Heart,Quarterflash,5865.7844,5865.7844,0,14,16,0,11,1983-06-18,1983-10-01
85,All This Love,Debarge,5848.2610,5848.2610,0,17,19,0,10,1983-04-23,1983-08-27
86,Say It Isn't So,Daryl Hall undefined John Oates,5810.2955,5735.2955,75,2,10,7,10,1983-10-29,1983-12-31
87,Don't Cry,Asia,5797.3622,5782.3622,15,10,13,2,11,1983-07-30,1983-10-22
88,Crumblin' Down,John Cougar Mellencamp,5712.0158,5697.0158,15,9,12,3,11,1983-10-15,1983-12-31
89,1999,Prince,5708.8581,5708.8581,0,12,18,0,10,1983-01-01,1983-09-10
90,Goody Two Shoes,Adam Ant,5695.1373,5695.1373,0,12,14,0,11,1983-01-01,1983-04-02
91,Your Love Is Driving Me Crazy,Sammy Hagar,5687.4399,5687.4399,0,13,16,0,12,1983-01-01,1983-04-16
92,You Can't Hurry Love,Phil Collins,5679.6320,5664.6320,15,10,13,3,11,1983-01-01,1983-03-26
93,Photograph,Def Leppard,5631.5879,5631.5879,0,12,17,0,9,1983-03-12,1983-07-02
94,Pass The Dutchie,Musical Youth,5556.7524,5541.7524,15,10,15,2,10,1983-01-01,1983-04-09
95,I've Got A Rock N' Roll Heart,Eric Clapton,5529.5924,5529.5924,0,18,16,0,10,1983-01-29,1983-05-14
96,Dead Giveaway,Shalamar,5503.7833,5503.7833,0,22,20,0,10,1983-06-25,1983-11-05
97,Sexual Healing,Marvin Gaye,5464.5711,5389.5711,75,3,12,7,9,1983-01-01,1983-03-19
98,Maneater,Daryl Hall undefined John Oates,5441.4779,5321.4779,120,1,12,7,9,1983-01-01,1983-03-19
99,Try Again,Champaign,5406.2310,5406.2310,0,23,20,0,9,1983-04-02,1983-08-13
100,Fall In Love With Me,"Earth, Wind",5354.5077,5354.5077,0,17,16,0,10,1983-01-22,1983-05-07
