rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
22,We Built This City,Starship,8244.2574,8124.2574,120,1,17,7,14,1985-09-07,1985-12-28
23,I Want To Know What Love Is,Foreigner,8136.1521,8016.1521,120,1,17,8,13,1985-01-05,1985-04-27
24,Nightshift,Commodores,8118.4904,8043.4904,75,3,22,6,13,1985-01-26,1985-06-22
25,Never Surrender,Corey Hart,8116.5471,8041.5471,75,3,20,6,14,1985-06-08,1985-10-19
26,Obsession,Animotion,8070.7619,8055.7619,15,6,24,5,14,1985-01-26,1985-07-06
27,The Search Is Over,Survivor,8067.2318,8027.2318,40,4,21,5,14,1985-04-20,1985-09-07
28,Freeway Of Love,Aretha Franklin,8059.8185,7984.8185,75,3,19,6,13,1985-06-22,1985-10-26
29,Miami Vice Theme,Jan Hammer,8041.2951,7921.2951,120,1,17,7,13,1985-09-07,1985-12-28
30,You Give Good Love,Whitney Houston,8039.5832,7964.5832,75,3,21,6,13,1985-05-11,1985-09-28
31,Suddenly,Billy Ocean,7931.5638,7891.5638,40,4,22,4,13,1985-03-23,1985-08-17
32,One More Night,Phil Collins,7886.4286,7766.4286,120,1,18,6,12,1985-02-09,1985-06-08
33,If You Love Somebody Set Them Free,Sting,7885.2730,7810.2730,75,3,18,6,14,1985-06-08,1985-10-05
34,A View To A Kill,Duran Duran,7861.8953,7741.8953,120,1,17,6,13,1985-05-18,1985-09-07
35,Raspberry Beret,Prince And The Revolution,7822.4081,7747.4081,75,2,17,6,14,1985-05-18,1985-09-07
36,One Night In Bangkok,Murray Head,7803.1813,7728.1813,75,3,20,6,13,1985-02-23,1985-07-06
37,Sussudio,Phil Collins,7802.3983,7682.3983,120,1,17,6,14,1985-05-11,1985-08-31
38,We Are The World,Usa For Africa,7683.3739,7563.3739,120,1,18,8,12,1985-03-23,1985-07-20
39,You Belong To The City,Glenn Frey,7669.6698,7594.6698,75,2,16,7,13,1985-09-14,1985-12-28
40,We Don't Need Another Hero (Thunderdome),Tina Turner,7633.1016,7558.1016,75,2,18,6,12,1985-07-06,1985-11-02
41,Don't Lose My Number,Phil Collins,7593.1688,7553.1688,40,4,18,4,13,1985-07-20,1985-11-16
42,Voices Carry,'til Tuesday,7541.0216,7526.0216,15,8,21,2,13,1985-04-13,1985-08-31
43,In My House,Mary Jane Girls,7497.1810,7482.1810,15,7,22,5,12,1985-03-09,1985-08-03
44,Smooth Operator,Sade,7457.4821,7417.4821,40,5,20,5,13,1985-03-02,1985-07-13
45,Easy Lover,Philip Bailey,7381.5109,7306.5109,75,2,17,7,12,1985-01-05,1985-04-27
46,Glory Days,Bruce Springsteen,7381.5035,7341.5035,40,5,18,5,13,1985-06-01,1985-09-28
47,Axel F,Harold Faltermeyer,7346.4835,7271.4835,75,3,19,5,12,1985-03-30,1985-08-03
48,Never,Heart,7297.0812,7257.0812,40,4,16,5,13,1985-09-14,1985-12-28
49,Missing You,Diana Ross,7260.3638,7245.3638,15,10,22,2,9,1985-01-05,1985-06-01
50,Head Over Heels,Tears For Fears,7259.6003,7184.6003,75,3,16,6,12,1985-09-14,1985-12-28
51,Material Girl,Madonna,7257.9540,7182.9540,75,2,17,6,12,1985-02-09,1985-06-01
52,Would I Lie To You?,Eurythmics,7255.8731,7215.8731,40,5,19,4,13,1985-04-27,1985-08-31
53,Separate Lives,Phil Collins And Marilyn Martin,7129.3097,7009.3097,120,1,13,8,12,1985-10-05,1985-12-28
54,Be Near Me,Abc,7123.7013,7108.7013,15,9,19,3,11,1985-08-24,1985-12-28
55,Walking On Sunshine,Katrina And The Waves,7102.1291,7087.1291,15,9,21,3,13,1985-03-23,1985-08-10
56,Broken Wings,Mr. Mister,7089.3476,6969.3476,120,1,15,7,11,1985-09-21,1985-12-28
57,Freedom,Wham!,7088.4881,7013.4881,75,3,18,4,12,1985-07-27,1985-11-23
58,Neutron Dance,The Pointer Sisters,7075.1539,7060.1539,15,6,17,6,12,1985-01-05,1985-04-27
59,What About Love?,Heart,6994.9560,6979.9560,15,10,21,1,12,1985-06-01,1985-10-19
60,Summer Of '69,Bryan Adams,6960.2500,6920.2500,40,5,17,4,12,1985-06-29,1985-10-19
61,Who's Holding Donna Now,Debarge,6928.9432,6913.9432,15,6,19,3,12,1985-06-01,1985-10-05
62,Some Like It Hot,The Power Station,6894.8684,6879.8684,15,6,18,5,12,1985-03-16,1985-07-13
63,Angel,Madonna,6892.8480,6852.8480,40,5,17,4,12,1985-04-27,1985-08-17
64,Lonely Ol' Night,John Mellencamp,6869.2664,6854.2664,15,6,19,5,13,1985-08-24,1985-12-28
65,I'm On Fire,Bruce Springsteen,6851.5850,6836.5850,15,6,20,4,12,1985-02-16,1985-06-29
66,Lover Boy,Billy Ocean,6844.0752,6769.0752,75,2,16,6,11,1985-01-05,1985-04-20
67,Too Late For Goodbyes,Julian Lennon,6821.2268,6781.2268,40,5,17,5,12,1985-01-26,1985-05-18
68,Lay Your Hands On Me,Thompson Twins,6793.8300,6778.8300,15,6,15,4,13,1985-09-21,1985-12-28
69,Fresh,Kool,6729.4676,6714.4676,15,9,19,2,11,1985-03-23,1985-07-27
70,Fortress Around Your Heart,Sting,6651.8206,6636.8206,15,8,19,3,11,1985-08-24,1985-12-28
71,Private Dancer,Tina Turner,6606.7283,6591.7283,15,7,18,3,12,1985-01-19,1985-05-18
72,Lovin' Every Minute Of It,Loverboy,6519.8136,6504.8136,15,9,19,1,11,1985-08-24,1985-12-28
73,All She Wants to Do Is Dance,Don Henley,6495.5274,6480.5274,15,9,19,2,11,1985-02-23,1985-06-29
74,Dare Me,The Pointer Sisters,6477.4570,6477.4570,0,11,18,0,13,1985-07-13,1985-11-09
75,Who's Zoomin' Who,Aretha Franklin,6452.5227,6437.5227,15,7,14,3,12,1985-09-28,1985-12-28
76,Sentimental Street,Night Ranger,6385.9902,6370.9902,15,8,17,2,11,1985-05-25,1985-09-14
77,California Girls,David Lee Roth,6368.0730,6293.0730,75,3,16,5,11,1985-01-19,1985-05-04
78,Smuggler's Blues,Glenn Frey,6303.5017,6303.5017,0,12,19,0,11,1985-04-06,1985-08-10
79,Misled,Kool,6277.5937,6262.5937,15,10,18,1,13,1985-01-05,1985-05-04
80,You Are My Lady,Freddie Jackson,6266.3380,6266.3380,0,12,17,0,11,1985-09-07,1985-12-28
81,Dress You Up,Madonna,6249.8574,6209.8574,40,5,16,4,11,1985-08-17,1985-11-30
82,Invincible (Theme From The Legend Of Billie Jean),Pat Benatar,6198.4689,6183.4689,15,10,17,1,11,1985-07-06,1985-10-26
83,High On You,Survivor,6111.0372,6096.0372,15,8,17,2,11,1985-01-26,1985-05-18
84,Love Theme From St. Elmo's Fire (Instrumental),David Foster,6018.5897,6018.5897,0,15,19,0,10,1985-08-24,1985-12-28
85,People Are People,Depeche Mode,5994.4149,5994.4149,0,13,18,0,10,1985-05-25,1985-09-21
86,You're Only Human (Second Wind),Billy Joel,5969.2812,5954.2812,15,9,16,2,11,1985-07-13,1985-10-26
87,I Miss You,Klymaxx,5916.8040,5876.8040,40,5,16,3,10,1985-09-14,1985-12-28
88,Method Of Modern Love,Daryl Hall undefined John Oates,5856.4773,5816.4773,40,5,16,4,11,1985-01-05,1985-04-20
89,You Spin Me Round (Like A Record),Dead Or Alive,5855.9673,5855.9673,0,11,18,0,11,1985-06-01,1985-09-28
90,Somebody,Bryan Adams,5844.0243,5844.0243,0,11,17,0,10,1985-02-02,1985-05-25
91,Get It On (Bang A Gong),The Power Station,5807.6878,5792.6878,15,9,15,3,10,1985-06-08,1985-09-14
92,Pop Life,Prince And The Revolution,5763.6573,5748.6573,15,7,14,3,10,1985-07-27,1985-10-26
93,Perfect Way,Scritti Politti,5743.6151,5743.6151,0,11,17,0,10,1985-09-07,1985-12-28
94,Sugar Walls,Sheena Easton,5691.5625,5676.5625,15,9,15,3,9,1985-01-05,1985-04-13
95,Only The Young,Journey,5679.0194,5664.0194,15,9,16,1,11,1985-01-26,1985-05-11
96,You're The Inspiration,Chicago,5657.5106,5582.5106,75,3,15,6,9,1985-01-05,1985-04-13
97,And We Danced,Hooters,5655.8485,5655.8485,0,21,20,0,8,1985-08-10,1985-12-21
98,Relax,Frankie Goes To Hollywood,5655.7448,5640.7448,15,10,16,2,10,1985-01-19,1985-05-04
99,Just A Gigolo/I Ain't Got Nobody,David Lee Roth,5589.8095,5589.8095,0,12,17,0,10,1985-03-23,1985-07-13
100,The Boys Of Summer,Don Henley,5564.8634,5524.8634,40,5,14,4,10,1985-01-05,1985-04-06
