rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
76,Kryptonite,3 Doors Down,6118.8250,6118.8250,0,13,14,0,11,2001-01-06,2001-04-07
77,Emotion,Destiny's Child,6116.0066,6101.0066,15,10,14,1,12,2001-09-29,2001-12-29
78,No More (Baby I'ma Do Right),3lw,6081.4925,6081.4925,0,23,16,0,14,2001-01-06,2001-04-21
79,Play,Jennifer Lopez,5902.5991,5902.5991,0,18,20,0,10,2001-04-07,2001-08-18
80,Contagious,The Isley Brothers,5846.5999,5846.5999,0,19,19,0,11,2001-07-14,2001-11-17
81,Austin,Blake Shelton,5839.1324,5839.1324,0,18,20,0,10,2001-05-26,2001-10-06
82,My Baby,Lil' Romeo,5682.4372,5607.4372,75,3,14,5,10,2001-05-19,2001-08-18
83,Raise Up,Petey Pablo,5677.0095,5677.0095,0,25,21,0,11,2001-08-11,2001-12-29
84,Grown Men Don't Cry,Tim Mcgraw,5668.2807,5668.2807,0,25,20,0,10,2001-03-31,2001-08-11
85,Southern Hospitality,Ludacris,5638.0968,5638.0968,0,23,20,0,9,2001-01-20,2001-06-02
86,I'm A Thug,Trick Daddy,5588.5173,5588.5173,0,17,20,0,10,2001-07-21,2001-12-01
87,It's Over Now,112,5539.2126,5524.2126,15,6,16,3,8,2001-01-06,2001-04-21
88,Who I Am,Jessica Andrews,5535.3262,5535.3262,0,28,20,0,11,2001-01-27,2001-06-09
89,Smooth Criminal,Alien Ant Farm,5521.3285,5521.3285,0,23,19,0,9,2001-08-25,2001-12-29
90,I Wanna Be Bad,Willa Ford,5495.6760,5495.6760,0,22,20,0,11,2001-06-09,2001-10-20
91,Ugly,Bubba Sparxxx,5483.3327,5483.3327,0,15,18,0,10,2001-09-01,2001-12-29
92,Music,Erick Sermon,5465.0660,5465.0660,0,22,20,0,10,2001-06-02,2001-10-13
93,One More Day,Diamond Rio,5446.8144,5446.8144,0,29,20,0,8,2001-01-20,2001-06-02
94,Don't Happen Twice,Kenny Chesney,5444.5384,5444.5384,0,26,20,0,9,2001-03-10,2001-07-21
95,Only In America,Brooks,5354.9617,5354.9617,0,33,20,0,7,2001-07-21,2001-12-01
96,Here's To The Night,Eve 6,5345.8983,5345.8983,0,30,20,0,9,2001-06-09,2001-10-20
97,Case Of The Ex (Whatcha Gonna Do),Mya,5315.8986,5275.8986,40,4,10,4,10,2001-01-06,2001-03-10
98,It's A Great Day To Be Alive,Travis Tritt,5277.3178,5277.3178,0,33,20,0,9,2001-03-03,2001-07-14
99,Can't Deny It,Fabolous,5254.8646,5254.8646,0,25,20,0,10,2001-07-21,2001-12-01
100,I Just Wanna Love U (Give It 2 Me),Jay-z,5119.0843,5119.0843,0,12,11,0,11,2001-01-06,2001-03-17
