rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
37,American Boy,Estelle,9720.2672,9705.2672,15,9,30,3,18,2008-05-03,2008-11-22
38,Better In Time,Leona Lewis,9661.4524,9661.4524,0,11,23,0,19,2008-04-26,2008-12-27
39,Paralyzer,Finger Eleven,9605.9212,9590.9212,15,6,22,5,19,2008-01-05,2008-05-31
40,What You Got,Colby O'donis,9588.9617,9588.9617,0,14,25,0,18,2008-03-15,2008-08-30
41,4 Minutes,Madonna,9407.1712,9332.1712,75,3,20,11,15,2008-04-05,2008-08-16
42,Fall For You,Secondhand Serenade,9306.1819,9306.1819,0,21,27,0,20,2008-06-28,2008-12-27
43,Our Song,Taylor Swift,9301.0523,9301.0523,0,16,24,0,22,2008-01-05,2008-06-14
44,Independent,Webbie,9253.6636,9238.6636,15,9,21,4,17,2008-01-05,2008-05-24
45,When I Grow Up,The Pussycat Dolls,9164.2567,9149.2567,15,9,20,2,17,2008-06-14,2008-10-25
46,Take You There,Sean Kingston,9009.5117,8994.5117,15,7,18,7,16,2008-01-05,2008-05-03
47,Teardrops On My Guitar,Taylor Swift,9004.6609,9004.6609,0,13,20,0,18,2008-01-05,2008-05-17
48,Tattoo,Jordin Sparks,8827.1038,8812.1038,15,8,19,4,17,2008-01-05,2008-05-10
49,It's Not My Time,3 Doors Down,8826.9248,8826.9248,0,17,29,0,17,2008-03-08,2008-09-20
50,Miss Independent,Ne-yo,8634.6682,8619.6682,15,7,17,7,16,2008-09-06,2008-12-27
51,In The Ayer,Flo Rida,8262.1875,8247.1875,15,9,21,1,18,2008-07-05,2008-11-22
52,Like You'll Never See Me Again,Alicia Keys,8210.0197,8210.0197,0,12,18,0,16,2008-01-05,2008-05-03
53,One Step At A Time,Jordin Sparks,8153.6214,8153.6214,0,17,21,0,16,2008-07-12,2008-11-29
54,Realize,Colbie Caillat,8135.9286,8135.9286,0,20,26,0,14,2008-02-23,2008-08-16
55,Crush,David Archuleta,8126.4021,8051.4021,75,2,18,1,17,2008-08-30,2008-12-27
56,Sensual Seduction,Snoop Dogg,8115.2429,8100.2429,15,7,17,6,15,2008-01-05,2008-04-26
57,Let It Rock,Kevin Rudolf,8039.5223,7999.5223,40,5,16,7,14,2008-09-13,2008-12-27
58,Clumsy,Fergie,7794.1043,7754.1043,40,5,15,7,14,2008-01-05,2008-04-12
59,Say,John Mayer,7644.3546,7644.3546,0,12,26,0,12,2008-02-09,2008-08-02
60,Put On,Young Jeezy,7608.1306,7608.1306,0,12,20,0,13,2008-06-21,2008-11-01
61,Get Like Me,David Banner,7569.9052,7569.9052,0,16,21,0,15,2008-05-24,2008-10-11
62,Love Story,Taylor Swift,7556.1101,7516.1101,40,5,14,2,14,2008-09-27,2008-12-27
63,Superstar,Lupe Fiasco,7493.3084,7478.3084,15,10,19,2,14,2008-01-05,2008-05-10
64,Love Lockdown,Kanye West,7432.4210,7357.4210,75,3,13,6,13,2008-10-04,2008-12-27
65,Live Your Life,T.i,7353.6474,7233.6474,120,1,12,11,11,2008-10-11,2008-12-27
66,Mrs. Officer,Lil Wayne,7339.2675,7339.2675,0,16,17,0,15,2008-09-06,2008-12-27
67,Shadow Of The Day,Linkin Park,7233.1912,7233.1912,0,15,16,0,15,2008-01-05,2008-04-19
68,My Life,The Game,7153.5206,7153.5206,0,21,19,0,15,2008-08-23,2008-12-27
69,Suffocate,J. Holiday,7100.6739,7100.6739,0,18,18,0,14,2008-01-05,2008-05-03
70,Lolli Lolli (Pop That Body),Three 6 Mafia,7036.5994,7036.5994,0,18,20,0,13,2008-05-31,2008-10-11
71,I Luv Your Girl,The-dream,6957.5297,6957.5297,0,20,20,0,14,2008-05-10,2008-09-20
72,The Time Of My Life,David Cook,6682.2096,6607.2096,75,3,20,2,9,2008-06-07,2008-10-18
73,Love Remains The Same,Gavin Rossdale,6611.9379,6611.9379,0,27,28,0,12,2008-06-21,2008-12-27
74,Addicted,Saving Abel,6531.5597,6531.5597,0,20,27,0,10,2008-06-28,2008-12-27
75,The Boss,Rick Ross,6416.4676,6416.4676,0,17,20,0,12,2008-03-01,2008-07-12
76,All Summer Long,Kid Rock,6332.9715,6332.9715,0,23,20,0,12,2008-07-19,2008-11-29
77,Right Now (Na Na Na),Akon,6276.2181,6261.2181,15,8,12,4,12,2008-10-11,2008-12-27
78,Sweetest Girl (Dollar Bill),Wyclef Jean,6254.6177,6254.6177,0,12,14,0,13,2008-01-05,2008-04-05
79,Burnin' Up,Jonas Brothers,6224.2229,6184.2229,40,5,16,3,11,2008-07-12,2008-10-25
80,Kiss Kiss,Chris Brown,6213.4822,6173.4822,40,4,12,6,12,2008-01-05,2008-03-22
81,In Love With A Girl,Gavin Degraw,6187.9472,6187.9472,0,24,23,0,13,2008-03-01,2008-08-23
82,Spotlight,Jennifer Hudson,6177.0342,6177.0342,0,24,21,0,11,2008-08-09,2008-12-27
83,Womanizer,Britney Spears,6116.0067,5996.0067,120,1,11,9,10,2008-10-18,2008-12-27
84,Feels Like Tonight,Daughtry,6077.0609,6077.0609,0,24,20,0,11,2008-02-09,2008-06-21
85,She Got It,2 Pistols,5698.3039,5698.3039,0,24,20,0,10,2008-03-01,2008-07-12
86,I Remember,Keyshia Cole,5670.1167,5670.1167,0,24,19,0,9,2008-01-05,2008-05-10
87,You're Gonna Miss This,Trace Adkins,5599.9468,5599.9468,0,12,20,0,9,2008-02-16,2008-06-28
88,Heaven Sent,Keyshia Cole,5541.7348,5541.7348,0,28,20,0,10,2008-05-17,2008-09-27
89,Gotta Be Somebody,Nickelback,5540.4853,5525.4853,15,10,11,1,11,2008-10-18,2008-12-27
90,Swagga Like Us,Jay-z,5527.8119,5487.8119,40,5,14,1,12,2008-09-27,2008-12-27
91,Just Dance,Lady Gaga,5435.4121,5360.4121,75,3,19,4,7,2008-08-16,2008-12-27
92,Just A Dream,Carrie Underwood,5247.3769,5247.3769,0,29,19,0,6,2008-08-23,2008-12-27
93,If I Were A Boy,Beyonce,5183.5741,5108.5741,75,3,10,8,8,2008-10-25,2008-12-27
94,All-American Girl,Carrie Underwood,5103.6890,5103.6890,0,27,20,0,8,2008-01-19,2008-05-31
95,Love Like This,Natasha Bedingfield,4969.0258,4969.0258,0,11,11,0,10,2008-01-05,2008-03-15
96,Need U Bad,Jazmine Sullivan,4945.1623,4945.1623,0,37,20,0,5,2008-08-02,2008-12-13
97,Piece Of Me,Britney Spears,4941.6057,4941.6057,0,18,13,0,10,2008-01-05,2008-03-29
98,Just Fine,Mary J. Blige,4939.5234,4939.5234,0,22,13,0,13,2008-01-05,2008-03-29
99,Flashing Lights,Kanye West,4895.9244,4895.9244,0,29,16,0,10,2008-01-05,2008-04-19
100,7 Things,Miley Cyrus,4847.9008,4832.9008,15,9,15,3,8,2008-06-21,2008-09-27
