rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
72,Yellow River,Christie,5579.7827,5579.7827,0,23,23,0,8,1970-07-18,1970-12-19
73,Love Land,Charles Wright And The Watts 103rd Street Rhythm Band,5534.9621,5534.9621,0,16,17,0,10,1970-04-11,1970-08-01
74,The Wonder Of You/Mama Liked The Roses,Elvis Presley,5525.8860,5510.8860,15,9,12,3,11,1970-05-16,1970-08-01
75,Somebody's Been Sleeping,100 Proof Aged In Soul,5519.5196,5504.5196,15,8,14,2,10,1970-09-05,1970-12-05
76,Evil Ways,Santana,5482.0618,5467.0618,15,9,13,2,11,1970-01-24,1970-04-18
77,United We Stand,The Brotherhood Of Man,5450.8986,5450.8986,0,13,15,0,10,1970-04-18,1970-07-25
78,Vehicle,The Ides Of March,5434.0419,5359.0419,75,2,12,5,10,1970-03-28,1970-06-13
79,Didn't I (Blow Your Mind This Time),The Delfonics,5408.1924,5393.1924,15,10,14,1,10,1970-01-10,1970-04-11
80,Travelin' Band/Who'll Stop The Rain,Creedence Clearwater Revival,5399.8539,5324.8539,75,2,10,5,9,1970-01-31,1970-04-04
81,Ma Belle Amie,The Tee Set,5398.3048,5358.3048,40,5,12,3,10,1970-01-24,1970-04-11
82,I Just Can't Help Believing,B.j. Thomas,5365.1447,5350.1447,15,9,13,1,10,1970-06-20,1970-09-12
83,The Letter,Joe Cocker,5338.9532,5323.9532,15,7,12,4,9,1970-04-18,1970-07-04
84,(If You Let Me Make Love To You Then) Why Can't I Touch You?,Ronnie Dyson,5319.7867,5304.7867,15,8,14,2,9,1970-06-20,1970-09-19
85,Groovy Situation,Gene Chandler,5294.5479,5294.5479,0,12,15,0,11,1970-07-11,1970-10-17
86,For The Love Of Him,Bobbi Martin,5231.9532,5231.9532,0,13,14,0,10,1970-03-14,1970-06-13
87,Without Love (There Is Nothing),Tom Jones,5228.6252,5188.6252,40,5,10,3,10,1970-01-03,1970-03-07
88,Psychedelic Shack,The Temptations,5156.1855,5141.1855,15,7,11,3,10,1970-01-17,1970-03-28
89,Up The Ladder To The Roof,The Supremes,5116.5060,5101.5060,15,10,11,1,10,1970-03-07,1970-05-16
90,Gimme Dat Ding,The Pipkins,5106.5377,5091.5377,15,9,12,1,10,1970-05-23,1970-08-08
91,It's A Shame,The Spinners,5080.0573,5080.0573,0,14,15,0,10,1970-07-25,1970-10-31
92,I'll Never Fall In Love Again,Dionne Warwick,5040.1011,5025.1011,15,6,10,4,10,1970-01-03,1970-03-07
93,Whole Lotta Love,Led Zeppelin,5035.8357,4995.8357,40,4,9,6,9,1970-01-03,1970-02-28
94,The Bells,The Originals,5010.6768,5010.6768,0,12,14,0,9,1970-02-07,1970-05-09
95,Woodstock,"Crosby, Stills, Nash",4942.9239,4942.9239,0,11,11,0,10,1970-03-28,1970-06-06
96,For The Good Times,Ray Price,4901.0011,4901.0011,0,14,18,0,8,1970-08-29,1970-12-26
97,Lay A Little Lovin' On Me,Robin Mcnamara,4801.7027,4801.7027,0,11,15,0,8,1970-05-30,1970-09-05
98,Walk A Mile In My Shoes,Joe South And The Believers,4795.1811,4795.1811,0,12,11,0,9,1970-01-03,1970-03-14
99,Are You Ready?,Pacific Gas And Electric,4784.8560,4784.8560,0,14,12,0,9,1970-05-30,1970-08-15
100,Mississippi Queen,Mountain,4768.3848,4768.3848,0,21,17,0,9,1970-04-04,1970-08-08
