rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
88,When The Party's Over,Billie Eilish,4727.2764,4727.2764,0,29,23,0,8,2019-01-05,2019-06-29
89,Mo Bamba,Sheck Wes,4685.1461,4685.1461,0,14,11,0,8,2019-01-05,2019-03-16
90,Worth It,Yk Osiris,4684.0582,4684.0582,0,48,25,0,0,2019-03-02,2019-08-17
91,One Man Band,Old Dominion,4666.7477,4666.7477,0,20,17,0,7,2019-09-07,2019-12-28
92,I Like It,"Cardi B, Bad Bunny",4653.9378,4653.9378,0,26,14,0,8,2019-01-05,2019-04-06
93,Even Though I'm Leaving,Luke Combs,4631.3800,4631.3800,0,11,16,0,8,2019-06-22,2019-12-28
94,Rumor,Lee Brice,4628.4989,4628.4989,0,25,20,0,8,2019-03-23,2019-08-03
95,Boyfriend,Ariana Grande,4529.4201,4514.4201,15,8,12,1,9,2019-08-17,2019-11-02
96,Leave Me Alone,Flipp Dinero,4479.1213,4479.1213,0,20,11,0,10,2019-01-05,2019-03-16
97,Never Really Over,Katy Perry,4444.7122,4444.7122,0,15,13,0,10,2019-06-15,2019-09-07
98,Clout,Offset,4442.0429,4442.0429,0,39,20,0,1,2019-03-09,2019-08-31
99,Cash Shit,Megan Thee Stallion,4362.2552,4362.2552,0,36,20,0,3,2019-07-06,2019-11-16
100,Look What God Gave Her,Thomas Rhett,4314.2290,4314.2290,0,32,20,0,3,2019-03-16,2019-07-27
