rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
91,Bop Gun (One Nation),Ice Cube,6225.7493,6225.7493,0,23,20,0,11,1994-07-30,1994-12-10
92,"I Can See Clearly Now (From ""Cool Runnings"")",Jimmy Cliff,6218.1662,6218.1662,0,18,17,0,10,1994-01-01,1994-04-23
93,Whoomp! (There It Is),Tag Team,6030.2710,6015.2710,15,7,14,2,12,1994-01-01,1994-04-02
94,And Our Feelings,Babyface,5909.7206,5909.7206,0,21,20,0,10,1994-03-05,1994-07-16
95,Always In My Heart,Tevin Campbell,5902.2134,5902.2134,0,20,20,0,10,1994-06-25,1994-11-05
96,You Want This/70's Love Groove,Janet Jackson,5738.9218,5723.9218,15,8,11,6,10,1994-10-22,1994-12-31
97,Dreams,Gabrielle,5724.3824,5724.3824,0,26,16,0,15,1994-01-01,1994-04-16
98,Thuggish Ruggish Bone,Bone Thugs-n-harmony,5692.1859,5692.1859,0,22,16,0,13,1994-09-17,1994-12-31
99,Juicy/Unbelievable,The Notorious B.i.g,5633.5158,5633.5158,0,27,19,0,10,1994-08-27,1994-12-31
100,The Way She Loves Me,Richard Marx,5590.9632,5590.9632,0,20,19,0,11,1994-07-16,1994-11-19
