rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
36,"I Heard A Rumour (From ""Disorderlies"")",Bananarama,7468.9098,7428.9098,40,4,19,6,12,1987-07-18,1987-11-21
37,Let Me Be The One,Expose,7361.5447,7346.5447,15,7,20,3,13,1987-08-15,1987-12-26
38,The Finer Things,Steve Winwood,7328.5639,7313.5639,15,8,23,4,12,1987-02-07,1987-07-11
39,Let's Wait Awhile,Janet Jackson,7315.7734,7240.7734,75,2,19,5,11,1987-01-17,1987-05-23
40,Come Go With Me,Expose,7297.6184,7257.6184,40,5,19,5,12,1987-01-24,1987-05-30
41,Breakout,Swing Out Sister,7268.5838,7253.5838,15,6,20,4,11,1987-08-15,1987-12-26
42,Carrie,Europe,7232.4612,7157.4612,75,3,19,5,12,1987-08-01,1987-12-05
43,Meet Me Half Way,Kenny Loggins,7163.5734,7163.5734,0,11,25,0,12,1987-03-07,1987-08-22
44,In Too Deep,Genesis,7125.2482,7050.2482,75,3,17,5,12,1987-04-25,1987-08-15
45,Luka,Suzanne Vega,7067.7715,6992.7715,75,3,19,5,12,1987-06-06,1987-10-10
46,(I've Had) The Time Of My Life,Bill Medley,7042.9219,6922.9219,120,1,14,6,12,1987-09-26,1987-12-26
47,Something So Strong,Crowded House,7010.6871,6995.6871,15,7,21,3,11,1987-05-02,1987-09-19
48,When Smokey Sings,Abc,7008.2405,6968.2405,40,5,19,4,12,1987-07-04,1987-11-07
49,Heaven Is A Place On Earth,Belinda Carlisle,6998.8650,6878.8650,120,1,14,6,12,1987-09-26,1987-12-26
50,Mandolin Rain,Bruce Hornsby,6945.0350,6905.0350,40,4,18,5,12,1987-01-17,1987-05-16
51,Who's That Girl,Madonna,6936.1953,6816.1953,120,1,16,6,11,1987-07-11,1987-10-24
52,Casanova,Levert,6896.8928,6856.8928,40,5,18,4,12,1987-08-15,1987-12-12
53,La Isla Bonita,Madonna,6888.4015,6848.4015,40,4,17,5,12,1987-03-21,1987-07-11
54,Big Time,Peter Gabriel,6886.3167,6871.3167,15,8,18,4,11,1987-01-03,1987-05-02
55,Just To See Her,Smokey Robinson,6877.3224,6862.3224,15,8,21,4,12,1987-03-28,1987-08-15
56,Jacob's Ladder,Huey Lewis,6859.2122,6739.2122,120,1,15,6,12,1987-01-17,1987-04-25
57,Causing A Commotion,Madonna,6858.9439,6783.9439,75,2,16,5,11,1987-09-12,1987-12-26
58,Midnight Blue,Lou Gramm,6853.5423,6813.5423,40,5,20,3,11,1987-01-31,1987-06-13
59,Rhythm Is Gonna Get You,Gloria Estefan,6846.9330,6806.9330,40,5,17,5,12,1987-05-30,1987-09-19
60,Keep Your Hands To Yourself,The Georgia Satellites,6816.7129,6741.7129,75,2,14,5,12,1987-01-03,1987-04-04
61,Wanted Dead Or Alive,Bon Jovi,6814.0551,6799.0551,15,7,17,5,12,1987-04-11,1987-08-01
62,Will You Still Love Me?,Chicago,6747.6698,6672.6698,75,3,16,4,12,1987-01-03,1987-04-18
63,Point Of No Return,Expose,6731.2555,6691.2555,40,5,17,4,11,1987-05-09,1987-08-29
64,Diamonds,Herb Alpert,6718.7692,6678.7692,40,5,19,4,12,1987-04-11,1987-08-15
65,Should've Known Better,Richard Marx,6647.3757,6572.3757,75,3,14,5,11,1987-09-26,1987-12-26
66,Right On Track,The Breakfast Club,6529.0128,6514.0128,15,7,19,1,11,1987-03-14,1987-07-18
67,At This Moment,Billy Vera,6455.0630,6335.0630,120,1,13,6,11,1987-01-03,1987-03-28
68,Wipeout,Fat Boys,6436.4055,6436.4055,0,12,19,0,11,1987-07-11,1987-11-14
69,Sign 'O' The Times,Prince,6395.9944,6320.9944,75,3,14,5,11,1987-03-07,1987-06-06
70,I've Been In Love Before,Cutting Crew,6374.9786,6359.9786,15,9,17,2,11,1987-09-05,1987-12-26
71,Who Will You Run To,Heart,6346.5475,6331.5475,15,7,20,3,11,1987-08-15,1987-12-26
72,Big Love,Fleetwood Mac,6308.5180,6268.5180,40,5,16,5,11,1987-03-28,1987-07-11
73,I Just Can't Stop Loving You,Michael Jackson,6305.8275,6185.8275,120,1,14,6,11,1987-08-08,1987-11-07
74,Open Your Heart,Madonna,6290.5559,6170.5559,120,1,14,6,11,1987-01-03,1987-04-04
75,Touch Me (I Want Your Body),Samantha Fox,6279.6975,6239.6975,40,4,14,4,11,1987-01-03,1987-04-04
76,Let's Go!,Wang Chung,6236.3747,6221.3747,15,9,18,2,11,1987-01-24,1987-05-23
77,Heat Of The Night,Bryan Adams,6228.8960,6213.8960,15,6,16,4,10,1987-03-28,1987-07-11
78,"Cross My Broken Heart (From ""Beverly Hills Cop II"")",The Jets,6227.9046,6212.9046,15,7,16,3,11,1987-06-06,1987-09-19
79,"Tonight, Tonight, Tonight",Genesis,6203.4559,6128.4559,75,3,15,4,10,1987-02-14,1987-05-23
80,Bad,Michael Jackson,6162.7054,6042.7054,120,1,14,5,11,1987-09-19,1987-12-19
81,Doing It All For My Baby,Huey Lewis,6121.9741,6106.9741,15,6,16,3,11,1987-07-18,1987-10-31
82,One Heartbeat,Smokey Robinson,6059.1440,6044.1440,15,10,19,1,11,1987-07-18,1987-11-21
83,In My Dreams,Reo Speedwagon,6035.9485,6035.9485,0,19,24,0,8,1987-07-18,1987-12-26
84,The Final Countdown,Europe,5987.7475,5972.7475,15,8,18,2,9,1987-01-24,1987-05-23
85,The Pleasure Principle,Janet Jackson,5986.2472,5986.2472,0,14,18,0,10,1987-05-23,1987-09-19
86,It's A Sin,Pet Shop Boys,5967.4580,5952.4580,15,9,17,2,10,1987-09-05,1987-12-26
87,Back In The High Life Again,Steve Winwood,5964.1815,5964.1815,0,13,21,0,10,1987-05-30,1987-10-17
88,I'd Still Say Yes,Klymaxx,5914.3042,5914.3042,0,18,20,0,9,1987-05-02,1987-09-12
89,Lessons In Love,Level 42,5910.2791,5910.2791,0,12,18,0,10,1987-04-04,1987-08-01
90,The One I Love,R.e.m,5870.0241,5855.0241,15,9,15,1,10,1987-09-19,1987-12-26
91,(You Gotta) Fight For Your Right (To Party!),Beastie Boys,5803.4361,5788.4361,15,7,16,2,10,1987-01-03,1987-04-18
92,Paper In Fire,John Mellencamp,5797.1150,5782.1150,15,9,16,3,10,1987-08-15,1987-11-28
93,Respect Yourself,Bruce Willis,5738.7096,5698.7096,40,5,14,4,10,1987-01-17,1987-04-18
94,Brilliant Disguise,Bruce Springsteen,5703.5236,5663.5236,40,5,13,5,11,1987-10-03,1987-12-26
95,Shake Your Love,Debbie Gibson,5683.3938,5643.3938,40,4,13,5,10,1987-10-03,1987-12-26
96,Stone Love,Kool,5664.2877,5649.2877,15,10,18,1,10,1987-02-07,1987-06-06
97,Funkytown,Pseudo Echo,5646.7264,5631.7264,15,6,15,3,10,1987-05-16,1987-08-22
98,Ballerina Girl,Lionel Richie,5637.2301,5622.2301,15,7,14,3,10,1987-01-03,1987-04-04
99,Jump Start,Natalie Cole,5587.9590,5587.9590,0,13,18,0,10,1987-07-25,1987-11-21
100,Kiss Him Goodbye,The Nylons,5585.2062,5585.2062,0,12,17,0,10,1987-05-16,1987-09-05
