rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
89,Riptide,Vance Joy,5234.2814,5234.2814,0,32,25,0,5,2014-07-12,2014-12-27
90,Come With Me Now,Kongos,5172.9788,5172.9788,0,31,21,0,9,2014-04-19,2014-09-06
91,Leave The Night On,Sam Hunt,5160.4968,5160.4968,0,30,21,0,4,2014-07-12,2014-11-29
92,Love Never Felt So Good,Michael Jackson,5159.3613,5144.3613,15,9,20,1,8,2014-05-17,2014-09-27
93,Beachin',Jake Owen,5120.8950,5120.8950,0,26,20,0,9,2014-04-12,2014-08-23
94,Centuries,Fall Out Boy,5006.7692,5006.7692,0,22,14,0,10,2014-09-27,2014-12-27
95,Adore You,Miley Cyrus,4941.8827,4941.8827,0,21,16,0,10,2014-01-11,2014-04-26
96,No Mediocre,T.i,4936.7969,4936.7969,0,33,20,0,5,2014-07-05,2014-11-15
97,Neon Lights,Demi Lovato,4890.1240,4890.1240,0,36,20,0,9,2014-01-11,2014-05-24
98,Amnesia,5 Seconds Of Summer,4876.0028,4876.0028,0,16,20,0,8,2014-07-19,2014-11-29
99,She Looks So Perfect,5 Seconds Of Summer,4778.0596,4778.0596,0,24,20,0,7,2014-04-19,2014-08-30
100,Give Me Back My Hometown,Eric Church,4738.8065,4738.8065,0,36,20,0,4,2014-01-25,2014-06-07
