rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
37,Steal My Sunshine,Len,9037.6619,9022.6619,15,9,20,3,16,1999-08-14,1999-12-25
38,Back At One,Brian Mcknight,8841.1357,8766.1357,75,2,18,8,15,1999-08-28,1999-12-25
39,Back That Thang Up,Juvenile,8796.9934,8796.9934,0,19,25,0,17,1999-07-10,1999-12-25
40,It's Not Right But It's Okay,Whitney Houston,8795.0500,8755.0500,40,4,20,5,15,1999-05-08,1999-09-18
41,My Love Is Your Love,Whitney Houston,8760.9825,8720.9825,40,5,17,12,14,1999-09-04,1999-12-25
42,Back 2 Good,Matchbox 20,8727.5170,8727.5170,0,24,27,0,19,1999-01-02,1999-07-03
43,Heartbreaker,Mariah Carey,8713.3108,8593.3108,120,1,17,8,14,1999-09-04,1999-12-25
44,Can I Get A...,Jay-z,8646.2416,8646.2416,0,19,24,0,16,1999-01-02,1999-06-12
45,I Do (Cherish You),98 Degrees,8457.4764,8457.4764,0,13,20,0,16,1999-08-07,1999-12-18
46,Tell Me It's Real,K-ci,8381.0984,8306.0984,75,2,20,4,16,1999-05-29,1999-10-09
47,808,Blaque,8346.1335,8331.1335,15,8,20,4,15,1999-04-17,1999-08-28
48,I Need To Know,Marc Anthony,8339.1117,8264.1117,75,3,16,13,13,1999-09-11,1999-12-25
49,Please Remember Me,Tim Mcgraw,8259.1065,8244.1065,15,10,20,1,16,1999-04-03,1999-08-14
50,Wild Wild West,Will Smith,8238.7785,8118.7785,120,1,17,6,14,1999-05-22,1999-09-11
51,I Still Believe,Mariah Carey,8116.0357,8076.0357,40,4,20,7,12,1999-02-06,1999-06-19
52,If You (Lovin' Me),Silk,8027.6502,8027.6502,0,13,20,0,15,1999-03-13,1999-07-24
53,She's All I Ever Had,Ricky Martin,7982.9861,7907.9861,75,2,20,5,12,1999-08-07,1999-12-18
54,What's It Gonna Be?!,Busta Rhymes,7959.8679,7884.8679,75,3,20,9,13,1999-03-13,1999-07-24
55,(God Must Have Spent) A Little More Time On You,*nsync,7907.1113,7892.1113,15,8,18,2,16,1999-01-02,1999-05-01
56,Summer Girls,Lfo,7792.5650,7717.5650,75,3,17,8,13,1999-07-17,1999-11-06
57,I Will Remember You (Live),Sarah Mclachlan,7731.7062,7731.7062,0,14,20,0,15,1999-05-22,1999-10-02
58,Spend My Life With You,Eric Benet,7708.2270,7708.2270,0,21,22,0,15,1999-07-03,1999-11-27
59,Ex-Factor,Lauryn Hill,7624.6601,7624.6601,0,21,22,0,16,1999-01-09,1999-06-05
60,Jumper,Third Eye Blind,7595.5691,7555.5691,40,5,16,3,15,1999-01-02,1999-04-17
61,You,Jesse Powell,7501.1150,7486.1150,15,10,20,1,14,1999-02-20,1999-07-03
62,Give It To You,Jordan Knight,7397.1985,7382.1985,15,10,20,1,13,1999-04-03,1999-08-14
63,Miami,Will Smith,7244.5385,7244.5385,0,17,17,0,15,1999-01-02,1999-04-24
64,I'm Your Angel,R. Kelly,7179.7282,7059.7282,120,1,14,6,11,1999-01-02,1999-04-03
65,Who Dat,Jt Money,7171.0772,7131.0772,40,5,20,6,12,1999-04-24,1999-09-04
66,Amazed,Lonestar,7082.7733,7082.7733,0,24,21,0,15,1999-06-05,1999-12-25
67,Happily Ever After,Case,6961.2961,6961.2961,0,15,20,0,13,1999-06-05,1999-10-16
68,So Anxious,Ginuwine,6877.5317,6877.5317,0,16,20,0,13,1999-07-17,1999-11-27
69,Almost Doesn't Count,Brandy,6871.6426,6871.6426,0,16,20,0,12,1999-04-24,1999-09-04
70,Get Gone,Ideal,6782.1956,6782.1956,0,13,19,0,14,1999-08-21,1999-12-25
71,I Don't Want To Miss A Thing,Mark Chesnutt,6584.9989,6584.9989,0,17,18,0,12,1999-01-02,1999-05-01
72,Lullaby,Shawn Mullins,6571.6910,6556.6910,15,7,14,3,12,1999-01-02,1999-04-03
73,These Are The Times,Dru Hill,6411.7190,6411.7190,0,21,17,0,13,1999-01-02,1999-05-08
74,Chante's Got A Man,Chante Moore,6388.1256,6373.1256,15,10,18,2,11,1999-05-15,1999-09-11
75,Satisfy You,Puff Daddy,6366.4894,6291.4894,75,2,14,6,10,1999-09-25,1999-12-25
76,(You Drive Me) Crazy,Britney Spears,6248.8075,6233.8075,15,10,15,1,12,1999-09-18,1999-12-25
77,Lesson In Leavin',Jo Dee Messina,6207.6103,6207.6103,0,28,20,0,11,1999-06-05,1999-10-16
78,Out Of My Head,Fastball,6199.5243,6199.5243,0,20,20,0,10,1999-07-03,1999-11-13
79,Better Days (And The Bottom Drops Out),Citizen King,6189.7241,6189.7241,0,25,20,0,12,1999-05-29,1999-10-09
80,Man! I Feel Like A Woman!,Shania Twain,6139.3444,6139.3444,0,23,28,0,10,1999-04-17,1999-11-20
81,Sometimes,Britney Spears,6139.1200,6139.1200,0,21,20,0,12,1999-05-22,1999-10-02
82,How Forever Feels,Kenny Chesney,6110.5707,6110.5707,0,27,21,0,11,1999-02-06,1999-06-26
83,All Night Long,Faith Evans,6098.0095,6083.0095,15,9,19,2,8,1999-02-06,1999-06-12
84,When A Woman's Fed Up,R. Kelly,6018.1175,6018.1175,0,22,19,0,13,1999-01-02,1999-05-08
85,U Know What's Up,Donell Jones,6010.8339,5995.8339,15,7,14,4,10,1999-09-25,1999-12-25
86,We Can't Be Friends,Deborah Cox,5962.1968,5947.1968,15,8,16,3,9,1999-09-11,1999-12-25
87,Hands,Jewel,5897.8534,5882.8534,15,6,12,3,11,1999-01-02,1999-03-20
88,Doo Wop (That Thing),Lauryn Hill,5879.1366,5864.1366,15,7,14,4,9,1999-01-02,1999-04-03
89,Write This Down,George Strait,5785.3120,5785.3120,0,27,20,0,11,1999-04-24,1999-09-04
90,I Love You,Martina Mcbride,5782.9500,5782.9500,0,24,18,0,11,1999-08-28,1999-12-25
91,Jamboree,Naughty By Nature,5702.2685,5687.2685,15,10,17,1,10,1999-07-03,1999-10-23
92,God Must Have Spent A Little More Time On You,Alabama,5683.9338,5683.9338,0,29,20,0,11,1999-05-29,1999-10-09
93,Something Like That,Tim Mcgraw,5603.4019,5603.4019,0,28,20,0,9,1999-08-14,1999-12-25
94,Stay The Same,Joey Mcintyre,5594.2245,5579.2245,15,10,14,2,11,1999-02-27,1999-05-29
95,I Wanna Love You Forever,Jessica Simpson,5577.4226,5502.4226,75,3,11,6,10,1999-10-16,1999-12-25
96,Lately,Divine,5437.5643,5362.5643,75,3,11,4,9,1999-01-02,1999-03-13
97,Waiting For Tonight,Jennifer Lopez,5394.0375,5379.0375,15,8,11,4,10,1999-10-16,1999-12-25
98,Faded Pictures,Case,5306.6033,5291.6033,15,10,19,1,9,1999-01-02,1999-05-08
99,It Ain't My Fault 1 & 2,Silkk The Shocker,5281.1177,5281.1177,0,18,18,0,8,1999-03-06,1999-07-03
100,We Like To Party!,Vengaboys,5260.5103,5260.5103,0,26,20,0,9,1999-02-13,1999-06-26
