rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
29,Yesterday,The Beatles,6093.7174,5973.7174,120,1,11,6,9,1965-09-25,1965-12-04
30,"Cara, Mia",Jay,6087.8729,6047.8729,40,4,13,5,11,1965-06-05,1965-08-28
31,Let's Hang On!,The 4 Seasons,6068.6104,5993.6104,75,3,12,7,9,1965-10-09,1965-12-25
32,Silhouettes,Herman's Hermits,6055.7467,6015.7467,40,5,13,5,10,1965-04-03,1965-06-26
33,Eve Of Destruction,Barry Mcguire,5975.1016,5855.1016,120,1,11,7,10,1965-08-21,1965-10-30
34,Keep On Dancing,The Gentrys,5948.1761,5908.1761,40,4,13,4,11,1965-09-11,1965-12-04
35,Ticket To Ride,The Beatles,5875.0346,5755.0346,120,1,11,6,9,1965-04-24,1965-07-03
36,What's New Pussycat?,Tom Jones,5838.5010,5763.5010,75,3,12,5,10,1965-06-19,1965-09-04
37,Rescue Me,Fontella Bass,5829.8359,5789.8359,40,4,13,6,10,1965-10-02,1965-12-25
38,"Yes, I'm Ready",Barbara Mason,5762.0050,5722.0050,40,5,14,6,10,1965-05-15,1965-08-14
39,Game Of Love,Wayne Fontana,5718.9644,5598.9644,120,1,11,5,10,1965-03-20,1965-05-29
40,Back In My Arms Again,The Supremes,5673.8195,5553.8195,120,1,11,5,10,1965-05-01,1965-07-10
41,The Name Game,Shirley Ellis,5671.1620,5596.1620,75,3,11,5,10,1965-01-02,1965-03-13
42,Cast Your Fate To The Wind,Sounds Orchestral,5614.0986,5599.0986,15,10,14,1,11,1965-03-20,1965-06-19
43,I Know A Place,Petula Clark,5588.3280,5513.3280,75,3,12,6,9,1965-03-20,1965-06-05
44,"I'm Henry VIII, I Am",Herman's Hermits,5523.7271,5403.7271,120,1,10,6,8,1965-07-03,1965-09-04
45,What The World Needs Now Is Love,Jackie Deshannon,5512.8078,5497.8078,15,7,13,5,9,1965-05-22,1965-08-14
46,I'm Telling You Now,Freddie And The Dreamers,5454.2582,5334.2582,120,1,11,6,8,1965-03-13,1965-05-22
47,Like A Rolling Stone,Bob Dylan,5406.5609,5331.5609,75,2,12,5,9,1965-07-24,1965-10-09
48,Eight Days A Week,The Beatles,5375.9062,5255.9062,120,1,10,5,9,1965-02-20,1965-04-24
49,The Jolly Green Giant,The Kingsmen,5353.2562,5313.2562,40,4,12,5,9,1965-01-09,1965-03-27
50,Treat Her Right,Roy Head And The Traits,5323.4442,5248.4442,75,2,11,5,9,1965-09-04,1965-11-13
51,Red Roses For A Blue Lady,Bert Kaempfert And His Orchestra,5321.1096,5321.1096,0,11,13,0,10,1965-01-23,1965-04-17
52,I Hear A Symphony,The Supremes,5315.8639,5195.8639,120,1,9,6,9,1965-10-30,1965-12-25
53,California Girls,The Beach Boys,5314.8143,5239.8143,75,3,11,5,9,1965-07-24,1965-10-02
54,Seventh Son,Johnny Rivers,5251.5801,5236.5801,15,7,11,6,8,1965-06-05,1965-08-14
55,You're The One,The Vogues,5244.6047,5204.6047,40,4,12,5,9,1965-09-18,1965-12-04
56,Ferry Cross The Mersey,Gerry And The Pacemakers,5232.9358,5217.9358,15,6,11,4,9,1965-02-06,1965-04-17
57,Papa's Got A Brand New Bag (Part I),James Brown And The Famous Flames,5207.1189,5192.1189,15,8,13,3,9,1965-07-17,1965-10-09
58,Ain't That Peculiar,Marvin Gaye,5201.7545,5186.7545,15,8,12,4,9,1965-10-09,1965-12-25
59,Just Once In My Life,The Righteous Brothers,5190.8264,5175.8264,15,9,11,2,10,1965-04-10,1965-06-19
60,Count Me In,Gary Lewis And The Playboys,5165.7484,5090.7484,75,2,11,5,9,1965-04-03,1965-06-12
61,Turn! Turn! Turn! (To Everything There Is A Season),The Byrds,5160.2276,5040.2276,120,1,10,6,8,1965-10-23,1965-12-25
62,Love Potion Number Nine,The Searchers,5158.4832,5083.4832,75,3,9,6,9,1965-01-02,1965-02-27
63,Save Your Heart For Me,Gary Lewis And The Playboys,5148.8771,5073.8771,75,2,11,5,9,1965-07-03,1965-09-11
64,Catch Us If You Can,The Dave Clark Five,5128.2137,5088.2137,40,4,11,4,9,1965-08-21,1965-10-30
65,For Your Love,The Yardbirds,5080.1605,5065.1605,15,6,12,3,9,1965-05-15,1965-07-31
66,"Baby, I'm Yours",Barbara Lewis,5066.0950,5066.0950,0,11,14,0,9,1965-06-19,1965-09-18
67,Everybody Loves A Clown,Gary Lewis And The Playboys,5044.0115,5004.0115,40,4,11,4,8,1965-09-25,1965-12-04
68,"Hush, Hush, Sweet Charlotte",Patti Page,5039.5395,5024.5395,15,8,14,2,9,1965-04-24,1965-07-24
69,Wonderful World,Herman's Hermits,5013.2164,4973.2164,40,4,10,5,8,1965-05-29,1965-07-31
70,Goldfinger,Shirley Bassey,5004.3377,4989.3377,15,8,13,3,8,1965-01-30,1965-04-24
71,All Day And All Of The Night,The Kinks,4995.9576,4980.9576,15,7,11,4,9,1965-01-02,1965-03-13
72,Baby Don't Go,Sonny,4973.1203,4958.1203,15,8,12,3,9,1965-08-21,1965-11-06
73,Tired Of Waiting For You,The Kinks,4946.4685,4931.4685,15,6,11,3,8,1965-03-13,1965-05-22
74,Down In The Boondocks,Billy Joe Royal,4928.7100,4913.7100,15,9,13,3,8,1965-07-03,1965-09-25
75,Just A Little,The Beau Brummels,4913.4339,4898.4339,15,8,12,3,9,1965-04-17,1965-07-03
76,You Turn Me On (Turn On Song),Ian Whitcomb And Bluesville,4904.2129,4889.2129,15,8,13,3,8,1965-05-22,1965-08-14
77,I'll Be Doggone,Marvin Gaye,4864.1403,4849.1403,15,8,12,1,8,1965-03-20,1965-06-05
78,Go Now!,The Moody Blues,4839.9416,4824.9416,15,10,14,1,8,1965-02-20,1965-05-22
79,Do You Believe In Magic,The Lovin' Spoonful,4835.8619,4820.8619,15,9,13,2,8,1965-08-21,1965-11-13
80,Baby The Rain Must Fall,Glenn Yarbrough,4815.5357,4815.5357,0,12,14,0,9,1965-03-13,1965-06-12
81,Shake,Sam Cooke,4801.0621,4786.0621,15,7,11,4,9,1965-01-09,1965-03-20
82,A Walk In The Black Forest,Horst Jankowski,4795.7610,4795.7610,0,12,13,0,9,1965-05-08,1965-07-31
83,It's Not Unusual,Tom Jones,4784.0669,4769.0669,15,10,12,2,9,1965-04-10,1965-06-26
84,Nowhere To Run,Martha,4758.2976,4743.2976,15,8,11,3,8,1965-02-27,1965-05-08
85,"Run, Baby Run (Back Into My Arms)",The Newbeats,4676.9806,4676.9806,0,12,13,0,9,1965-10-02,1965-12-25
86,Heart Full Of Soul,The Yardbirds,4655.8111,4640.8111,15,9,12,2,8,1965-07-31,1965-10-16
87,It Ain't Me Babe,The Turtles,4655.6748,4640.6748,15,8,11,3,8,1965-08-07,1965-10-16
88,"Liar, Liar",The Castaways,4615.2128,4615.2128,0,12,14,0,9,1965-08-14,1965-11-13
89,Tell Her No,The Zombies,4610.0496,4595.0496,15,6,11,2,8,1965-01-09,1965-03-20
90,I Go To Pieces,Peter And Gordon,4607.1515,4592.1515,15,9,11,3,9,1965-01-09,1965-03-20
91,She's About A Mover,Sir Douglas Quintet,4605.8480,4605.8480,0,13,12,0,9,1965-04-03,1965-06-19
92,It's The Same Old Song,Four Tops,4553.8754,4513.8754,40,5,9,4,8,1965-07-31,1965-09-25
93,Don't Just Stand There,Patty Duke,4531.1365,4516.1365,15,8,11,3,8,1965-06-26,1965-09-04
94,Red Roses For A Blue Lady,Vic Dana,4493.1999,4478.1999,15,10,12,2,8,1965-02-06,1965-04-24
95,Hold What You've Got,Joe Tex,4464.5983,4424.5983,40,5,9,3,8,1965-01-02,1965-02-27
96,Laurie (Strange Things Happen),Dickey Lee,4430.1213,4430.1213,0,14,13,0,7,1965-05-15,1965-08-07
97,I Like It Like That,The Dave Clark Five,4379.1718,4364.1718,15,7,11,2,8,1965-06-19,1965-08-28
98,Just A Little Bit Better,Herman's Hermits,4357.2596,4342.2596,15,7,10,2,8,1965-09-18,1965-11-20
99,You've Got Your Troubles,The Fortunes,4307.7424,4292.7424,15,7,11,2,8,1965-08-21,1965-10-30
100,The Tracks Of My Tears,The Miracles,4274.4728,4274.4728,0,16,12,0,8,1965-07-17,1965-10-02
