rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
63,Tower Of Strength,Gene Mcdaniels,5765.5981,5725.5981,40,5,13,5,10,1961-09-30,1961-12-23
64,Walk Right Back,The Everly Brothers,5666.2993,5651.2993,15,7,13,4,10,1961-02-04,1961-04-29
65,Asia Minor,Kokomo,5584.8765,5569.8765,15,8,14,1,11,1961-02-18,1961-05-20
66,Baby Sittin' Boogie,Buzz Clifford,5533.1894,5518.1894,15,6,14,3,10,1961-01-07,1961-04-08
67,You Can Depend On Me,Brenda Lee,5481.7388,5466.7388,15,6,12,4,10,1961-03-25,1961-06-10
68,You Don't Know What You've Got (Until You Lose It),Ral Donner,5477.9884,5437.9884,40,4,12,4,9,1961-07-08,1961-09-23
69,Wings Of A Dove,Ferlin Husky,5469.6009,5469.6009,0,12,12,0,11,1961-01-07,1961-03-25
70,One Mint Julep,Ray Charles,5429.1940,5414.1940,15,8,13,3,9,1961-03-04,1961-05-27
71,Hello Walls,Faron Young,5396.0797,5396.0797,0,12,15,0,11,1961-04-08,1961-07-15
72,Don't Bet Money Honey,Linda Scott,5384.9221,5369.9221,15,9,14,2,10,1961-07-01,1961-09-30
73,Hurt,Timi Yuro,5377.4395,5337.4395,40,4,12,3,10,1961-07-22,1961-10-07
74,Ya Ya,Lee Dorsey,5362.8337,5347.8337,15,7,13,3,10,1961-09-09,1961-12-02
75,Gee Whiz (Look At His Eyes),Carla Thomas,5252.7079,5237.7079,15,10,14,1,10,1961-01-28,1961-04-29
76,Ebony Eyes,The Everly Brothers,5237.8940,5222.8940,15,8,12,4,9,1961-01-28,1961-04-15
77,Moon River,Jerry Butler,5231.4630,5231.4630,0,11,13,0,10,1961-10-07,1961-12-30
78,Together,Connie Francis,5226.1425,5211.1425,15,6,11,4,9,1961-06-24,1961-09-02
79,Those Oldies But Goodies (Remind Me Of You),Little Caesar And The Romans,5163.4614,5148.4614,15,9,13,3,9,1961-04-29,1961-07-22
80,Mama Said,The Shirelles,5107.6218,5067.6218,40,4,11,4,8,1961-04-15,1961-06-24
81,The Writing On The Wall,Adam Wade,5107.1824,5067.1824,40,5,11,5,9,1961-05-13,1961-07-22
82,Emotions,Brenda Lee,5099.8728,5084.8728,15,7,11,4,9,1961-01-07,1961-03-18
83,School Is Out,Gary U.s. Bonds,5097.7085,5057.7085,40,5,11,4,9,1961-07-22,1961-09-30
84,Please Love Me Forever,Cathy Jean And The Roommates,5054.0005,5054.0005,0,12,12,0,10,1961-02-25,1961-05-13
85,Wonderland By Night,Bert Kaempfert And His Orchestra,5010.8937,4890.8937,120,1,9,6,8,1961-01-07,1961-03-04
86,You're The Reason,Bobby Edwards,5009.7472,5009.7472,0,11,17,0,9,1961-08-26,1961-12-16
87,"Who Put The Bomp (In The Bomp, Bomp, Bomp)",Barry Mann,4997.0619,4982.0619,15,7,12,2,9,1961-08-05,1961-10-21
88,You Must Have Been A Beautiful Baby,Bobby Darin,4985.3767,4945.3767,40,5,11,3,9,1961-09-02,1961-11-11
89,Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night),Lonnie Donegan And His Skiffle Group,4985.2361,4945.2361,40,5,11,4,9,1961-08-05,1961-10-14
90,Without You,Johnny Tillotson,4920.6853,4905.6853,15,7,13,2,8,1961-08-05,1961-10-28
91,Baby Blue,The Echoes,4866.9760,4866.9760,0,12,12,0,9,1961-03-04,1961-05-20
92,Think Twice,Brook Benton,4836.2589,4836.2589,0,11,12,0,9,1961-02-11,1961-04-29
93,San Antonio Rose,Floyd Cramer,4803.9992,4788.9992,15,8,12,1,8,1961-06-03,1961-08-19
94,Breakin' In A Brand New Broken Heart,Connie Francis,4803.3154,4788.3154,15,7,10,3,9,1961-04-15,1961-06-17
95,Angel Baby,Rosie And The Originals,4769.9953,4729.9953,40,5,9,6,8,1961-01-07,1961-03-04
96,My Kind Of Girl,Matt Monro,4758.0457,4758.0457,0,18,14,0,9,1961-05-27,1961-08-26
97,The Way You Look Tonight,The Lettermen,4737.1540,4737.1540,0,13,13,0,9,1961-09-02,1961-11-25
98,Tonight,Ferrante,4734.8824,4719.8824,15,8,12,1,8,1961-10-14,1961-12-30
99,Pretty Little Angel Eyes,Curtis Lee,4726.0617,4711.0617,15,7,11,4,8,1961-07-01,1961-09-09
100,Good Time Baby,Bobby Rydell,4707.6624,4707.6624,0,11,11,0,8,1961-01-21,1961-04-01
