rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
29,Glad All Over,The Dave Clark Five,6265.1151,6250.1151,15,6,14,5,11,1964-02-15,1964-05-16
30,House Of The Rising Sun,The Animals,6147.6218,6027.6218,120,1,11,8,10,1964-08-08,1964-10-17
31,Dead Man's Curve,Jan,6137.2131,6122.2131,15,8,14,5,11,1964-03-07,1964-06-06
32,You Don't Own Me,Lesley Gore,6122.3050,6047.3050,75,2,12,5,10,1964-01-04,1964-03-21
33,Leader Of The Pack,The Shangri-las,6061.5859,5941.5859,120,1,12,5,10,1964-10-10,1964-12-26
34,Twist And Shout,The Beatles,6040.6767,5965.6767,75,2,11,7,9,1964-03-14,1964-05-23
35,It Hurts To Be In Love,Gene Pitney,5977.4565,5962.4565,15,7,16,4,10,1964-07-18,1964-10-31
36,Don't Let The Rain Come Down (Crooked Little Man),The Serendipity Singers,5974.0969,5959.0969,15,6,14,6,11,1964-02-29,1964-05-30
37,Let It Be Me,Betty Everett,5923.7830,5883.7830,40,5,13,5,11,1964-09-05,1964-11-28
38,Memphis,Johnny Rivers,5888.5792,5813.5792,75,2,12,6,10,1964-05-30,1964-08-15
39,Wishin' And Hopin',Dusty Springfield,5868.0494,5853.0494,15,6,13,5,10,1964-06-20,1964-09-12
40,Hey Little Cobra,The Rip Chords,5860.5127,5820.5127,40,4,11,6,11,1964-01-04,1964-03-14
41,Walk On By,Dionne Warwick,5811.2267,5796.2267,15,6,13,5,11,1964-04-25,1964-07-18
42,G.T.O.,Ronny And The Daytonas,5776.3362,5736.3362,40,4,13,6,10,1964-08-01,1964-10-24
43,Can't Buy Me Love,The Beatles,5740.0712,5620.0712,120,1,10,6,9,1964-03-28,1964-05-30
44,Bits And Pieces,The Dave Clark Five,5686.4229,5646.4229,40,4,11,5,10,1964-04-04,1964-06-13
45,My Boy Lollipop,Millie Small,5650.7772,5575.7772,75,2,12,5,9,1964-05-23,1964-08-08
46,The Little Old Lady (From Pasadena),Jan,5648.3233,5573.3233,75,3,11,5,10,1964-06-27,1964-09-05
47,"Um, Um, Um, Um, Um, Um",Major Lance,5624.9249,5584.9249,40,5,11,6,10,1964-01-04,1964-03-14
48,You Really Got Me,The Kinks,5592.6446,5577.6446,15,7,14,5,10,1964-09-26,1964-12-26
49,Have I The Right?,The Honeycombs,5591.0417,5551.0417,40,5,13,5,9,1964-09-19,1964-12-12
50,Don't Let The Sun Catch You Crying,Gerry And The Pacemakers,5511.0411,5471.0411,40,4,12,5,9,1964-05-23,1964-08-08
51,The Shoop Shoop Song (It's In His Kiss),Betty Everett,5505.6787,5490.6787,15,6,13,3,10,1964-02-29,1964-05-23
52,Do You Want To Know A Secret,The Beatles,5499.7911,5424.7911,75,2,11,5,9,1964-03-28,1964-06-06
53,Remember (Walkin' in the Sand),The Shangri-las,5476.3325,5436.3325,40,5,11,6,9,1964-08-22,1964-10-31
54,The Girl From Ipanema,Stan Getz/astrud Gilberto,5405.2821,5365.2821,40,5,12,4,10,1964-06-06,1964-08-22
55,C'mon And Swim,Bobby Freeman,5387.0440,5347.0440,40,5,12,5,10,1964-07-11,1964-09-26
56,She's Not There,The Zombies,5381.2224,5306.2224,75,2,11,7,8,1964-10-17,1964-12-26
57,White On White,Danny Williams,5374.8331,5359.8331,15,9,14,2,10,1964-03-07,1964-06-06
58,Out Of Limits,The Marketts,5274.7619,5199.7619,75,3,10,5,10,1964-01-04,1964-03-07
59,A Summer Song,Chad,5226.5590,5211.5590,15,7,14,3,9,1964-08-15,1964-11-14
60,Because,The Dave Clark Five,5160.6781,5085.6781,75,3,10,5,9,1964-08-01,1964-10-03
61,"Fun, Fun, Fun",The Beach Boys,5147.0638,5107.0638,40,5,11,4,9,1964-02-15,1964-04-25
62,Navy Blue,Diane Renay,5124.5329,5109.5329,15,6,12,5,8,1964-01-25,1964-04-11
63,Baby I Need Your Loving,Four Tops,5058.2655,5058.2655,0,11,12,0,10,1964-08-15,1964-10-31
64,Keep On Pushing,The Impressions,5038.7347,5023.7347,15,10,13,2,10,1964-06-06,1964-08-29
65,Ringo,Lorne Greene,4997.8516,4877.8516,120,1,9,7,8,1964-10-31,1964-12-26
66,Surfin' Bird,The Trashmen,4945.8413,4905.8413,40,4,9,5,9,1964-01-04,1964-02-29
67,Time Is On My Side,The Rolling Stones,4925.3873,4910.3873,15,6,11,6,8,1964-10-17,1964-12-26
68,Can't You See That She's Mine,The Dave Clark Five,4914.2487,4874.2487,40,4,10,4,9,1964-06-13,1964-08-15
69,For You,Rick Nelson,4896.5916,4881.5916,15,6,10,3,9,1964-01-04,1964-03-07
70,Little Honda,The Hondells,4887.5887,4872.5887,15,9,12,1,9,1964-09-12,1964-11-28
71,Diane,The Bachelors,4855.8102,4840.8102,15,10,13,1,8,1964-04-18,1964-07-11
72,(Just Like) Romeo & Juliet,The Reflections,4844.9404,4829.9404,15,6,12,3,9,1964-04-11,1964-06-27
73,California Sun,The Rivieras,4840.0117,4800.0117,40,5,10,4,9,1964-01-25,1964-03-28
74,Chug-A-Lug,Roger Miller,4807.2331,4792.2331,15,9,13,2,8,1964-09-05,1964-11-28
75,Mr. Lonely,Bobby Vinton,4797.2488,4677.2488,120,1,9,5,8,1964-10-31,1964-12-26
76,Anyone Who Had A Heart,Dionne Warwick,4749.7408,4734.7408,15,8,10,3,9,1964-01-04,1964-03-07
77,See The Funny Little Clown,Bobby Goldsboro,4733.9985,4718.9985,15,9,13,2,8,1964-01-11,1964-04-04
78,Ronnie,The 4 Seasons,4719.0578,4704.0578,15,6,10,4,8,1964-04-11,1964-06-13
79,There! I've Said It Again,Bobby Vinton,4718.2625,4598.2625,120,1,8,6,8,1964-01-04,1964-02-22
80,It's Over,Roy Orbison,4669.6072,4654.6072,15,9,11,3,9,1964-04-11,1964-06-20
81,Louie Louie,The Kingsmen,4650.6986,4575.6986,75,2,8,5,8,1964-01-04,1964-02-22
82,I Love You More And More Every Day,Al Martino,4622.0146,4607.0146,15,9,11,2,8,1964-02-01,1964-04-11
83,The Way You Do The Things You Do,The Temptations,4615.7129,4615.7129,0,11,11,0,8,1964-02-29,1964-05-09
84,Dang Me,Roger Miller,4613.6836,4598.6836,15,7,11,4,8,1964-06-13,1964-08-22
85,The Door Is Still Open To My Heart,Dean Martin,4603.5782,4588.5782,15,6,11,3,8,1964-09-26,1964-12-05
86,I'm Gonna Be Strong,Gene Pitney,4547.6632,4532.6632,15,9,10,3,8,1964-10-24,1964-12-26
87,Funny (How Time Slips Away),Joe Hinton,4532.2159,4532.2159,0,13,12,0,9,1964-08-15,1964-10-31
88,What Kind Of Fool (Do You Think I Am),The Tams,4523.1180,4508.1180,15,9,11,2,9,1964-01-04,1964-03-14
89,Today,The New Christy Minstrels,4496.6055,4496.6055,0,17,13,0,9,1964-04-18,1964-07-11
90,Ask Me,Elvis Presley,4432.3168,4432.3168,0,12,12,0,8,1964-10-10,1964-12-26
91,I Wanna Love Him So Bad,The Jelly Beans,4408.2896,4393.2896,15,9,12,2,7,1964-06-20,1964-09-05
92,I'm So Proud,The Impressions,4366.8981,4366.8981,0,14,11,0,9,1964-04-04,1964-06-13
93,Forget Him,Bobby Rydell,4338.2722,4298.2722,40,4,8,4,8,1964-01-04,1964-02-22
94,How Do You Do It?,Gerry And The Pacemakers,4313.9504,4298.9504,15,9,11,3,7,1964-07-11,1964-09-19
95,Walk-Don't Run '64,The Ventures,4306.5972,4291.5972,15,8,11,2,7,1964-07-11,1964-09-19
96,(You Don't Know) How Glad I Am,Nancy Wilson,4301.6627,4301.6627,0,11,11,0,7,1964-06-27,1964-09-05
97,Do You Love Me,The Dave Clark Five,4301.0108,4301.0108,0,11,10,0,9,1964-05-02,1964-07-04
98,Popsicles And Icicles,The Murmaids,4268.1247,4193.1247,75,3,8,4,7,1964-01-04,1964-02-22
99,Money,The Kingsmen,4265.7412,4265.7412,0,16,11,0,8,1964-03-14,1964-05-23
100,When I Grow Up (To Be A Man),The Beach Boys,4252.3820,4237.3820,15,9,10,2,8,1964-09-05,1964-11-07
