rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
27,Ben,Michael Jackson,7072.2523,6952.2523,120,1,16,7,11,1972-08-05,1972-11-18
28,Too Late To Turn Back Now,Cornelius Brothers,7043.1899,6968.1899,75,2,14,8,11,1972-05-27,1972-08-26
29,Everybody Plays The Fool,The Main Ingredient,6994.5009,6919.5009,75,3,18,6,10,1972-07-15,1972-11-11
30,Garden Party,Rick Nelson And The Stone Canyon Band,6987.8031,6972.8031,15,6,19,4,12,1972-07-29,1972-12-02
31,Song Sung Blue,Neil Diamond,6892.5642,6772.5642,120,1,13,6,12,1972-05-06,1972-07-29
32,How Do You Do?,Mouth,6889.0319,6874.0319,15,8,19,4,12,1972-04-29,1972-09-02
33,Burning Love,Elvis Presley,6876.2078,6801.2078,75,2,15,6,12,1972-08-19,1972-11-25
34,Back Stabbers,The O'jays,6851.4798,6776.4798,75,3,15,7,12,1972-07-22,1972-10-28
35,Down By The Lazy River,The Osmonds,6835.9736,6795.9736,40,4,14,6,12,1972-01-22,1972-04-22
36,Rockin' Robin,Michael Jackson,6764.7419,6689.7419,75,2,13,8,11,1972-03-11,1972-06-03
37,Popcorn,Hot Butter,6754.2747,6739.2747,15,9,18,4,12,1972-07-08,1972-11-04
38,(Last Night) I Didn't Get To Sleep At All,The 5th Dimension,6682.1085,6667.1085,15,8,16,3,13,1972-04-01,1972-07-15
39,Go All The Way,Raspberries,6602.6661,6562.6661,40,5,18,5,11,1972-07-01,1972-10-28
40,Slippin' Into Darkness,War,6480.1411,6480.1411,0,16,22,0,10,1972-01-22,1972-06-17
41,I'll Be Around,The Spinners,6410.3795,6335.3795,75,3,15,5,11,1972-09-16,1972-12-23
42,"Freddie's Dead (Theme From ""Superfly"")",Curtis Mayfield,6398.9074,6358.9074,40,4,16,4,11,1972-08-19,1972-12-02
43,Rocket Man,Elton John,6373.5348,6358.5348,15,6,15,4,12,1972-05-06,1972-08-12
44,Morning Has Broken,Cat Stevens,6287.0730,6272.0730,15,6,14,4,11,1972-04-01,1972-07-01
45,Look What You Done For Me,Al Green,6259.5204,6219.5204,40,4,12,6,11,1972-04-01,1972-06-17
46,If I Could Reach You,The 5th Dimension,6245.0325,6230.0325,15,10,15,1,12,1972-09-09,1972-12-16
47,I'm Still In Love With You,Al Green,6220.8468,6145.8468,75,3,12,6,11,1972-07-08,1972-09-23
48,Everything I Own,Bread,6199.7847,6159.7847,40,5,13,6,11,1972-01-29,1972-04-22
49,Summer Breeze,Seals,6172.4469,6157.4469,15,6,17,3,11,1972-09-09,1972-12-30
50,If You Don't Know Me By Now,Harold Melvin And The Blue Notes,6145.6099,6070.6099,75,3,14,5,10,1972-09-30,1972-12-30
51,Where Is The Love,Roberta Flack,6124.1037,6084.1037,40,5,13,6,11,1972-06-10,1972-09-02
52,In The Rain,The Dramatics,6121.8656,6081.8656,40,5,13,4,11,1972-02-26,1972-05-20
53,Hurting Each Other,Carpenters,6086.2151,6011.2151,75,2,12,6,11,1972-01-15,1972-04-01
54,I'd Love You To Want Me,Lobo,6084.6838,6009.6838,75,2,14,5,10,1972-09-23,1972-12-23
55,Mother And Child Reunion,Paul Simon,6074.9843,6034.9843,40,4,13,4,11,1972-02-05,1972-04-29
56,Day Dreaming,Aretha Franklin,6046.8996,6006.8996,40,5,12,5,11,1972-03-18,1972-06-03
57,Hold Your Head Up,Argent,6038.2386,5998.2386,40,5,15,3,11,1972-06-17,1972-09-23
58,Jungle Fever,The Chakachas,6021.8817,6006.8817,15,8,15,3,10,1972-01-15,1972-04-22
59,Papa Was A Rollin' Stone,The Temptations,6008.4130,5888.4130,120,1,12,6,10,1972-10-14,1972-12-30
60,Puppy Love,Donny Osmond,5963.9566,5888.9566,75,3,12,5,10,1972-02-26,1972-05-13
61,Starting All Over Again,Mel And Tim,5950.4325,5950.4325,0,19,20,0,9,1972-07-08,1972-11-18
62,Beautiful Sunday,Daniel Boone,5848.9364,5848.9364,0,15,20,0,11,1972-06-03,1972-10-14
63,The Way Of Love,Cher,5847.4813,5832.4813,15,7,13,3,10,1972-01-29,1972-04-22
64,Sylvia's Mother,Dr. Hook And The Medicine Show,5838.1361,5798.1361,40,5,15,4,10,1972-04-01,1972-07-08
65,Bang A Gong (Get It On),T. Rex,5780.7531,5765.7531,15,10,15,2,11,1972-01-01,1972-04-08
66,Joy,Apollo,5742.9205,5727.9205,15,6,14,4,10,1972-01-01,1972-04-01
67,Never Been To Spain,Three Dog Night,5721.7684,5681.7684,40,5,11,4,10,1972-01-01,1972-03-11
68,Layla,Derek,5706.2693,5691.2693,15,10,15,1,10,1972-05-13,1972-08-19
69,Saturday In The Park,Chicago,5702.1023,5627.1023,75,3,12,4,10,1972-08-05,1972-10-21
70,A Cowboys Work Is Never Done,Sonny,5700.8596,5685.8596,15,8,13,3,11,1972-02-26,1972-05-20
71,Use Me,Bill,5676.2764,5601.2764,75,2,12,5,10,1972-08-26,1972-11-11
72,The Happiest Girl In The Whole U.S.A.,Donna Fargo,5665.7873,5665.7873,0,11,16,0,10,1972-05-27,1972-09-09
73,You Don't Mess Around With Jim,Jim Croce,5646.1491,5631.1491,15,8,13,3,10,1972-07-01,1972-09-23
74,Hot Rod Lincoln,Commander Cody,5644.0529,5629.0529,15,9,14,2,11,1972-03-25,1972-06-24
75,Coconut,Nilsson,5635.3280,5620.3280,15,8,14,2,10,1972-06-10,1972-09-09
76,School's Out,Alice Cooper,5576.7343,5561.7343,15,7,13,4,10,1972-06-03,1972-08-26
77,Brand New Key,Melanie,5555.9411,5435.9411,120,1,9,7,9,1972-01-01,1972-02-26
78,The City Of New Orleans,Arlo Guthrie,5522.7858,5522.7858,0,18,16,0,9,1972-07-29,1972-11-11
79,Troglodyte (Cave Man),The Jimmy Castor Bunch,5517.8646,5502.8646,15,6,12,4,10,1972-05-13,1972-07-29
80,Day After Day,Badfinger,5490.4556,5450.4556,40,4,10,4,10,1972-01-01,1972-03-04
81,Black & White,Three Dog Night,5484.0651,5364.0651,120,1,11,5,9,1972-08-12,1972-10-21
82,You Ought To Be With Me,Al Green,5362.7399,5287.7399,75,3,11,6,9,1972-10-21,1972-12-30
83,Don't Say You Don't Remember,Beverly Bremers,5303.9783,5303.9783,0,15,14,0,10,1972-01-01,1972-04-01
84,Witchy Woman,Eagles,5298.5908,5283.5908,15,9,13,2,10,1972-09-09,1972-12-02
85,It Never Rains In Southern California,Albert Hammond,5212.9753,5172.9753,40,5,11,5,9,1972-10-21,1972-12-30
86,Listen To The Music,The Doobie Brothers,5152.0073,5152.0073,0,11,13,0,10,1972-09-02,1972-11-25
87,Good Time Charlie's Got The Blues,Danny O'keefe,5120.1211,5105.1211,15,9,13,2,10,1972-09-02,1972-11-25
88,Doctor My Eyes,Jackson Browne,5060.1368,5045.1368,15,8,12,3,9,1972-03-18,1972-06-03
89,Sunshine,Jonathan Edwards,5031.4058,4991.4058,40,4,9,6,8,1972-01-01,1972-02-26
90,Roundabout,Yes,4967.4250,4967.4250,0,13,13,0,10,1972-02-12,1972-05-06
91,"Vincent (Starry, Starry Night)/Castles In The Air",Don Mclean,4959.1028,4959.1028,0,12,12,0,10,1972-03-18,1972-06-03
92,Funny Face,Donna Fargo,4952.8535,4937.8535,15,6,14,2,8,1972-09-30,1972-12-30
93,Motorcycle Mama,Sailcat,4945.0671,4945.0671,0,12,15,0,10,1972-06-10,1972-09-16
94,I Saw The Light,Todd Rundgren,4934.0901,4934.0901,0,16,14,0,9,1972-04-08,1972-07-08
95,Tumbling Dice,The Rolling Stones,4924.9695,4909.9695,15,7,10,3,9,1972-04-29,1972-07-01
96,Power Of Love,Joe Simon,4904.3498,4904.3498,0,11,15,0,8,1972-07-08,1972-10-14
97,Sealed With A Kiss,Bobby Vinton,4873.9230,4873.9230,0,19,14,0,10,1972-06-10,1972-09-09
98,Day By Day,Godspell,4861.1956,4861.1956,0,13,14,0,9,1972-05-20,1972-08-19
99,Ventura Highway,America,4854.1880,4839.1880,15,8,11,3,9,1972-10-21,1972-12-30
100,Clean Up Woman,Betty Wright,4807.1560,4792.1560,15,6,9,3,9,1972-01-01,1972-02-26
