rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
34,Sister Christian,Night Ranger,8049.7788,8009.7788,40,5,24,4,12,1984-03-10,1984-08-18
35,If Ever You're In My Arms Again,Peabo Bryson,8035.5580,8020.5580,15,10,25,3,13,1984-05-12,1984-10-27
36,Here Comes The Rain Again,Eurythmics,8023.7085,7983.7085,40,4,20,7,14,1984-01-28,1984-06-09
37,The Heart Of Rock & Roll,Huey Lewis,8008.7931,7993.7931,15,6,20,7,14,1984-04-21,1984-09-01
38,99 Luftballons,Nena,7978.3113,7903.3113,75,2,19,6,13,1984-01-07,1984-05-12
39,Strut,Sheena Easton,7935.7123,7920.7123,15,7,19,3,15,1984-08-25,1984-12-29
40,Automatic,The Pointer Sisters,7880.1273,7840.1273,40,5,20,6,14,1984-01-28,1984-06-09
41,Karma Chameleon,Culture Club,7701.2301,7581.2301,120,1,17,9,12,1984-01-07,1984-04-28
42,Out Of Touch,Daryl Hall undefined John Oates,7607.5357,7487.5357,120,1,14,8,13,1984-09-29,1984-12-29
43,To All The Girls I've Loved Before,Julio Iglesias And Willie Nelson,7607.3462,7567.3462,40,5,21,6,12,1984-03-03,1984-07-21
44,Sad Songs (say So Much),Elton John,7591.1671,7551.1671,40,5,19,5,13,1984-06-09,1984-10-13
45,I Want A New Drug,Huey Lewis,7520.6007,7505.6007,15,6,19,5,13,1984-01-14,1984-05-19
46,Infatuation,Rod Stewart,7443.0394,7428.0394,15,6,18,4,13,1984-05-26,1984-09-22
47,Better Be Good To Me,Tina Turner,7298.0014,7258.0014,40,5,16,5,13,1984-09-15,1984-12-29
48,I'm So Excited,The Pointer Sisters,7193.6721,7178.6721,15,9,22,2,12,1984-08-04,1984-12-29
49,Almost Paradise...Love Theme From Footloose,Mike Reno And Ann Wilson,7168.2070,7153.2070,15,7,20,4,13,1984-05-12,1984-09-22
50,If This Is It,Huey Lewis,7143.7105,7128.7105,15,6,17,4,13,1984-07-21,1984-11-10
51,Legs,Zz Top,7125.5796,7110.5796,15,8,19,4,12,1984-05-19,1984-09-22
52,Cover Me,Bruce Springsteen,6937.8868,6922.8868,15,7,18,4,13,1984-08-11,1984-12-08
53,You Might Think,The Cars,6846.1932,6831.1932,15,7,17,4,11,1984-03-10,1984-06-30
54,Love Somebody,Rick Springfield,6814.8504,6774.8504,40,5,16,5,12,1984-03-10,1984-06-23
55,Purple Rain,Prince And The Revolution,6767.0119,6692.0119,75,2,13,7,11,1984-10-06,1984-12-29
56,Breakdance,Irene Cara,6747.5218,6732.5218,15,8,19,3,11,1984-03-24,1984-07-28
57,Lucky Star,Madonna,6733.7023,6693.7023,40,4,16,5,12,1984-08-25,1984-12-08
58,Miss Me Blind,Culture Club,6721.2924,6681.2924,40,5,16,6,12,1984-03-03,1984-06-16
59,Joanna,Kool,6654.2555,6579.2555,75,2,15,6,11,1984-01-07,1984-04-14
60,Adult Education,Daryl Hall undefined John Oates,6596.1252,6581.1252,15,8,17,4,11,1984-02-18,1984-06-09
61,State of Shock,The Jacksons,6578.9627,6503.9627,75,3,15,6,11,1984-06-30,1984-10-06
62,They Don't Know,Tracey Ullman,6541.2292,6526.2292,15,8,17,3,11,1984-02-25,1984-06-16
63,All Through The Night,Cyndi Lauper,6496.4913,6456.4913,40,5,13,5,12,1984-10-06,1984-12-29
64,Desert Moon,Dennis Deyoung,6491.6269,6476.6269,15,10,17,1,12,1984-09-08,1984-12-29
65,Let The Music Play,Shannon,6409.4193,6394.4193,15,8,16,3,12,1984-01-07,1984-04-21
66,On The Dark Side,John Cafferty,6380.7704,6365.7704,15,7,18,3,11,1984-08-18,1984-12-15
67,Cruel Summer,Bananarama,6303.5865,6288.5865,15,9,18,2,11,1984-07-21,1984-11-17
68,Penny Lover,Lionel Richie,6270.6770,6255.6770,15,8,13,4,12,1984-10-06,1984-12-29
69,Owner Of A Lonely Heart,Yes,6249.6757,6129.6757,120,1,14,7,10,1984-01-07,1984-04-07
70,Breakin'...there's No Stopping Us,Ollie And Jerry,6155.0758,6140.0758,15,9,18,1,11,1984-06-02,1984-09-29
71,I Can't Hold Back,Survivor,6146.4548,6146.4548,0,13,16,0,11,1984-09-15,1984-12-29
72,Dance Hall Days,Wang Chung,6131.1487,6131.1487,0,16,22,0,10,1984-04-21,1984-09-15
73,Head Over Heels,Go-go's,6120.2030,6120.2030,0,11,16,0,10,1984-03-17,1984-06-30
74,Talking In Your Sleep,The Romantics,6081.4838,6006.4838,75,3,13,7,10,1984-01-07,1984-03-31
75,Cool It Now,New Edition,6042.0661,6002.0661,40,5,15,4,10,1984-09-22,1984-12-29
76,Wrapped Around Your Finger,The Police,6032.8307,6017.8307,15,8,16,2,10,1984-01-07,1984-04-21
77,Round And Round,Ratt,6028.1736,6028.1736,0,12,18,0,10,1984-06-16,1984-10-13
78,Got A Hold On Me,Christine Mcvie,6008.2096,5993.2096,15,10,16,1,11,1984-01-28,1984-05-12
79,The Longest Time,Billy Joel,5992.3757,5992.3757,0,14,18,0,11,1984-03-24,1984-07-21
80,No More Lonely Nights,Paul Mccartney,5942.0491,5927.0491,15,6,12,5,11,1984-10-13,1984-12-29
81,Blue Jean,David Bowie,5931.0078,5916.0078,15,8,16,2,10,1984-09-15,1984-12-29
82,Some Guys Have All The Luck,Rod Stewart,5921.5005,5906.5005,15,10,17,1,10,1984-08-25,1984-12-15
83,Tonight,Kool,5894.7011,5894.7011,0,13,18,0,10,1984-02-25,1984-06-23
84,Magic,The Cars,5891.2449,5891.2449,0,12,17,0,11,1984-05-19,1984-09-08
85,That's All,Genesis,5876.2483,5861.2483,15,6,14,4,10,1984-01-07,1984-04-07
86,Nobody Told Me,John Lennon,5870.9328,5830.9328,40,5,14,4,11,1984-01-21,1984-04-21
87,Give It Up,Kc,5812.8259,5812.8259,0,18,19,0,10,1984-01-07,1984-05-12
88,New Moon On Monday,Duran Duran,5790.8169,5775.8169,15,10,16,1,10,1984-01-14,1984-04-28
89,Dancing In The Sheets,Shalamar,5744.4468,5744.4468,0,17,18,0,10,1984-03-17,1984-07-14
90,Sea Of Love,The Honeydrippers,5742.6204,5702.6204,40,4,12,4,10,1984-10-13,1984-12-29
91,Rock Me Tonite,Billy Squier,5722.9552,5722.9552,0,15,16,0,12,1984-07-07,1984-10-20
92,When You Close Your Eyes,Night Ranger,5684.6263,5684.6263,0,14,17,0,11,1984-07-14,1984-11-03
93,An Innocent Man,Billy Joel,5674.8931,5659.8931,15,10,15,1,11,1984-01-07,1984-04-14
94,Doctor! Doctor!,Thompson Twins,5623.3915,5623.3915,0,11,16,0,9,1984-05-26,1984-09-08
95,Thriller,Michael Jackson,5605.6224,5565.6224,40,4,14,5,9,1984-02-11,1984-05-12
96,Lights Out,Peter Wolf,5591.8423,5591.8423,0,12,14,0,10,1984-07-14,1984-10-13
97,Running With The Night,Lionel Richie,5510.3773,5495.3773,15,7,13,5,9,1984-01-07,1984-03-31
98,Dynamite,Jermaine Jackson,5510.2528,5510.2528,0,15,17,0,10,1984-07-21,1984-11-10
99,Stay The Night,Chicago,5310.5619,5310.5619,0,16,17,0,10,1984-05-05,1984-08-25
100,I'll Wait,Van Halen,5240.5953,5240.5953,0,13,14,0,10,1984-04-14,1984-07-14
