rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
53,My Happiness,Connie Francis,6586.3336,6511.3336,75,2,14,7,11,1959-01-03,1959-04-04
54,Robbin' The Cradle,Tony Bellus,6425.5167,6425.5167,0,25,26,0,11,1959-04-25,1959-10-17
55,I've Had It,The Bell Notes,6417.1371,6402.1371,15,6,16,4,11,1959-01-24,1959-05-09
56,Gotta Travel On,Billy Grammer,6348.2022,6308.2022,40,4,14,7,11,1959-01-03,1959-04-04
57,What'd I Say (Part I & II),Ray Charles And His Orchestra,6302.6526,6287.6526,15,6,15,5,11,1959-07-04,1959-10-10
58,(Seven Little Girls) Sitting In The Back Seat,Paul Evans And The Curls,6287.9659,6272.9659,15,9,16,2,11,1959-09-12,1959-12-26
59,Just Ask Your Heart,Frankie Avalon,6285.7749,6270.7749,15,7,16,4,11,1959-08-29,1959-12-12
60,Frankie,Connie Francis,6268.0809,6253.0809,15,9,15,1,11,1959-05-16,1959-08-22
61,Tiger,Fabian,6238.3543,6163.3543,75,3,13,6,10,1959-06-13,1959-09-05
62,Only You,Franck Pourcel's French Fiddles,6230.8003,6215.8003,15,9,16,4,11,1959-04-04,1959-07-18
63,Forty Miles Of Bad Road,Duane Eddy And The Rebels,6221.5098,6206.5098,15,9,15,3,11,1959-06-13,1959-09-19
64,Tallahassee Lassie,Freddy Cannon,6145.1770,6130.1770,15,6,15,6,10,1959-05-09,1959-08-15
65,Since I Don't Have You,The Skyliners,6110.8436,6110.8436,0,12,19,0,10,1959-02-14,1959-06-20
66,So Fine,The Fiestas,6103.3498,6103.3498,0,11,16,0,11,1959-04-04,1959-07-18
67,"Kookie, Kookie (Lend Me Your Comb)",Edward Byrnes,6086.0853,6046.0853,40,4,13,6,11,1959-04-18,1959-07-11
68,You're So Fine,The Falcons,6058.6084,6058.6084,0,17,20,0,10,1959-04-18,1959-08-29
69,May You Always,The Mcguire Sisters,6039.1658,6039.1658,0,11,16,0,12,1959-01-03,1959-04-18
70,Danny Boy,Conway Twitty,6031.0365,6016.0365,15,10,14,1,12,1959-09-26,1959-12-26
71,Makin' Love,Floyd Robinson,6026.0507,6026.0507,0,20,18,0,12,1959-07-18,1959-11-14
72,Goodbye Baby,Jack Scott,5989.5628,5974.5628,15,8,13,4,12,1959-01-03,1959-03-28
73,Tall Paul,Annette,5927.0732,5912.0732,15,7,15,1,9,1959-01-03,1959-04-11
74,Petite Fleur (Little Flower),Chris Barber's Jazz Band,5910.7106,5870.7106,40,5,15,3,10,1959-01-10,1959-04-18
75,Turn Me Loose,Fabian,5897.8558,5882.8558,15,9,13,4,11,1959-03-28,1959-06-20
76,I Need Your Love Tonight,Elvis Presley,5839.8739,5799.8739,40,4,13,5,10,1959-03-28,1959-06-20
77,Sea Cruise,Frankie Ford,5767.0101,5767.0101,0,14,17,0,12,1959-02-07,1959-05-30
78,Morgen,Ivo Robic And The Song-masters,5754.1180,5754.1180,0,13,17,0,11,1959-08-15,1959-12-05
79,I Want To Walk You Home,Fats Domino,5735.8997,5720.8997,15,8,13,5,10,1959-08-08,1959-10-31
80,Battle Hymn Of The Republic,The Mormon Tabernacle Choir,5713.3702,5713.3702,0,13,16,0,11,1959-09-05,1959-12-19
81,Enchanted,The Platters,5709.2940,5709.2940,0,12,15,0,11,1959-03-21,1959-06-27
82,We Got Love,Bobby Rydell,5698.7895,5683.7895,15,6,12,5,10,1959-10-10,1959-12-26
83,(All of a Sudden) My Heart Sings,Paul Anka,5677.9740,5677.9740,0,15,15,0,12,1959-01-03,1959-04-11
84,So Many Ways,Brook Benton,5665.4211,5650.4211,15,6,11,5,10,1959-10-17,1959-12-26
85,Bobby Sox To Stockings,Frankie Avalon,5629.9453,5614.9453,15,8,13,1,10,1959-05-23,1959-08-15
86,Misty,Johnny Mathis,5534.7175,5534.7175,0,12,13,0,11,1959-10-03,1959-12-26
87,Manhattan Spiritual,Reg Owen,5522.5838,5507.5838,15,10,12,2,11,1959-01-03,1959-03-21
88,I Only Have Eyes For You,The Flamingos,5512.9393,5512.9393,0,11,13,0,11,1959-05-30,1959-08-22
89,A Lover's Question,Clyde Mcphatter,5461.7974,5446.7974,15,6,12,5,10,1959-01-03,1959-03-21
90,Oh! Carol,Neil Sedaka,5429.5512,5414.5512,15,9,12,1,10,1959-10-10,1959-12-26
91,Alvin's Harmonica,David Seville And The Chipmunks,5415.9100,5340.9100,75,3,12,6,9,1959-02-14,1959-05-02
92,It Was I,Skip And Flip,5395.1116,5395.1116,0,11,16,0,9,1959-06-20,1959-10-03
93,It's Late,Ricky Nelson,5306.2969,5291.2969,15,9,13,3,10,1959-02-28,1959-05-23
94,Tell Him No,Travis,5236.1796,5221.1796,15,8,13,2,9,1959-03-21,1959-06-13
95,You Were Mine,Fireflies,5221.3919,5221.3919,0,21,16,0,10,1959-09-05,1959-12-19
96,Just Keep It Up,Dee Clark,5163.6395,5163.6395,0,18,15,0,9,1959-05-02,1959-08-08
97,"I Loves You, Porgy",Nina Simone,5130.4734,5130.4734,0,18,15,0,11,1959-08-01,1959-11-07
98,Just A Little Too Much,Ricky Nelson,5102.3513,5087.3513,15,9,13,1,9,1959-06-27,1959-09-19
99,Kissin' Time,Bobby Rydell,5101.0979,5101.0979,0,11,17,0,9,1959-06-27,1959-10-17
100,Thank You Pretty Baby,Brook Benton,5091.0671,5091.0671,0,16,14,0,9,1959-07-11,1959-10-10
