rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
1,Too Close,Next,16129.8422,16009.8422,120,1,46,23,45,1998-02-14,1998-12-26
2,You're Still The One,Shania Twain,16097.6087,16022.6087,75,2,42,23,41,1998-02-14,1998-11-28
3,Truly Madly Deeply,Savage Garden,15920.1533,15800.1533,120,1,48,25,48,1998-01-03,1998-11-28
4,The Boy Is Mine,Brandy,15351.4131,15231.4131,120,1,27,18,27,1998-05-30,1998-11-28
5,All My Life,K-ci,14477.7354,14357.7354,120,1,36,12,34,1998-03-28,1998-11-28
6,Together Again,Janet,14036.3185,13916.3185,120,1,44,12,32,1998-01-03,1998-10-31
7,Adia,Sarah Mclachlan,13913.6373,13838.6373,75,3,27,13,27,1998-05-30,1998-11-28
8,My Way,Usher,13738.2897,13663.2897,75,2,24,16,24,1998-06-20,1998-11-28
9,"No, No, No",Destiny's Child,13621.6550,13546.6550,75,3,30,8,29,1998-01-03,1998-07-25
10,Crush,Jennifer Paige,13455.8608,13380.8608,75,3,25,17,23,1998-07-04,1998-12-19
11,This Kiss,Faith Hill,13390.3007,13375.3007,15,7,41,8,32,1998-03-21,1998-12-26
12,How Do I Live,Leann Rimes,13366.2817,13291.2817,75,2,41,11,35,1998-01-03,1998-10-10
13,Gettin' Jiggy Wit It,Will Smith,12816.6978,12696.6978,120,1,32,6,28,1998-02-28,1998-10-03
14,Nice & Slow,Usher,12506.5173,12386.5173,120,1,23,14,22,1998-01-24,1998-06-27
15,The First Night,Monica,12445.0738,12325.0738,120,1,20,16,20,1998-08-15,1998-12-26
16,How's It Going To Be,Third Eye Blind,12256.3828,12241.3828,15,9,48,1,36,1998-01-03,1998-11-28
17,When The Lights Go Out,Five,12240.2911,12225.2911,15,10,26,7,22,1998-06-06,1998-11-28
18,Sex And Candy,Marcy Playground,12141.4082,12126.4082,15,8,28,4,22,1998-04-11,1998-10-17
19,I Don't Want To Wait,Paula Cole,11616.0052,11616.0052,0,11,47,0,37,1998-01-03,1998-11-21
20,Say It,Voices Of Theory,11554.5657,11539.5657,15,10,31,1,22,1998-04-04,1998-10-31
21,Everybody [Backstreet's Back],Backstreet Boys,11425.6606,11385.6606,40,4,22,12,20,1998-04-18,1998-09-12
