rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
35,The One That You Love,Air Supply,8417.0970,8297.0970,120,1,19,8,14,1981-05-16,1981-09-19
36,Living Inside Myself,Gino Vannelli,8394.4313,8379.4313,15,6,20,7,14,1981-03-21,1981-08-01
37,Crying,Don Mclean,8391.6366,8351.6366,40,5,18,6,15,1981-01-24,1981-05-23
38,The Winner Takes It All,Abba,8242.1454,8227.1454,15,8,20,4,15,1981-01-03,1981-05-16
39,I Don't Need You,Kenny Rogers,8220.8330,8145.8330,75,3,18,8,14,1981-06-13,1981-10-10
40,Boy From New York City,The Manhattan Transfer,8185.4160,8170.4160,15,7,21,6,13,1981-05-23,1981-10-10
41,The Night Owls,Little River Band,8141.6352,8126.6352,15,6,19,6,14,1981-08-22,1981-12-26
42,Hearts,Marty Balin,8006.0805,7991.0805,15,8,21,4,13,1981-05-23,1981-10-10
43,You Make My Dreams,Daryl Hall undefined John Oates,7994.4395,7954.4395,40,5,21,6,14,1981-05-02,1981-09-19
44,The Tide Is High,Blondie,7681.4498,7561.4498,120,1,19,9,12,1981-01-03,1981-05-09
45,Sweetheart,Franke,7429.7333,7414.7333,15,10,19,2,14,1981-03-07,1981-07-11
46,I've Done Everything For You,Rick Springfield,7400.8633,7385.8633,15,8,19,4,12,1981-08-22,1981-12-26
47,How 'bout Us,Champaign,7236.2138,7236.2138,0,12,23,0,13,1981-02-14,1981-07-18
48,Too Much Time On My Hands,Styx,7171.1278,7156.1278,15,9,19,3,13,1981-03-21,1981-07-25
49,Hold On Tight,Electric Light Orchestra,7135.5060,7120.5060,15,10,19,2,13,1981-07-25,1981-11-28
50,The Breakup Song (They Don't Write 'Em),Greg Kihn Band,7132.4897,7132.4897,0,15,23,0,13,1981-05-23,1981-10-24
51,Here I Am (Just When I Thought I Was Over You),Air Supply,7122.1119,7082.1119,40,5,14,6,13,1981-09-26,1981-12-26
52,Time,The Alan Parsons Project,7121.5578,7121.5578,0,15,23,0,12,1981-04-18,1981-09-19
53,America,Neil Diamond,7109.7139,7094.7139,15,8,17,4,13,1981-04-25,1981-08-15
54,Tryin' To Live My Life Without You,Bob Seger,7084.4535,7044.4535,40,5,16,5,12,1981-09-12,1981-12-26
55,This Little Girl,Gary U.s. Bonds,7068.9233,7068.9233,0,11,18,0,13,1981-04-25,1981-08-22
56,What Are We Doin' In Love,Dottie West,6971.6640,6971.6640,0,14,20,0,12,1981-03-28,1981-08-08
57,All Those Years Ago,George Harrison,6961.9654,6886.9654,75,2,16,6,11,1981-05-23,1981-09-05
58,We're In This Love Together,Al Jarreau,6956.5302,6956.5302,0,15,22,0,11,1981-08-01,1981-12-26
59,Hello Again,Neil Diamond,6930.1433,6915.1433,15,6,16,5,12,1981-01-31,1981-05-16
60,While You See A Chance,Steve Winwood,6921.8844,6906.8844,15,7,18,5,12,1981-02-07,1981-06-06
61,I Can't Stand It,Eric Clapton And His Band,6898.0783,6883.0783,15,10,17,2,12,1981-02-28,1981-06-20
62,Physical,Olivia Newton-john,6892.0059,6772.0059,120,1,13,7,11,1981-10-03,1981-12-26
63,Waiting For A Girl Like You,Foreigner,6864.2288,6789.2288,75,2,12,8,11,1981-10-10,1981-12-26
64,Somebody's Knockin',Terri Gibbs,6853.9129,6853.9129,0,13,22,0,12,1981-01-17,1981-06-13
65,When She Was My Girl,Four Tops,6753.0093,6753.0093,0,11,20,0,11,1981-08-15,1981-12-26
66,Every Little Thing She Does Is Magic,The Police,6712.8950,6637.8950,75,3,14,4,12,1981-09-26,1981-12-26
67,Giving It Up For Your Love,Delbert Mcclinton,6659.6243,6644.6243,15,8,15,5,12,1981-01-03,1981-04-11
68,Don't Stand So Close To Me,The Police,6658.1453,6643.1453,15,10,18,3,13,1981-02-07,1981-06-06
69,Ain't Even Done With The Night,John Cougar,6637.2854,6637.2854,0,17,21,0,12,1981-01-31,1981-06-20
70,Just Once,Quincy Jones,6630.1385,6630.1385,0,17,20,0,10,1981-08-15,1981-12-26
71,Super Freak (Part I),Rick James,6615.1885,6615.1885,0,16,21,0,10,1981-08-08,1981-12-26
72,The Theme From Hill Street Blues,Mike Post,6591.4461,6576.4461,15,10,19,2,10,1981-08-22,1981-12-26
73,Oh No,Commodores,6576.8063,6536.8063,40,4,14,4,12,1981-09-26,1981-12-26
74,Passion,Rod Stewart,6552.0601,6512.0601,40,5,14,6,12,1981-01-03,1981-04-04
75,(Just Like) Starting Over,John Lennon,6525.5347,6405.5347,120,1,13,7,10,1981-01-03,1981-03-28
76,A Little In Love,Cliff Richard,6486.9144,6486.9144,0,17,19,0,11,1981-01-03,1981-05-09
77,Hard To Say,Dan Fogelberg,6292.3898,6277.3898,15,7,18,4,10,1981-08-29,1981-12-26
78,I Ain't Gonna Stand For It,Stevie Wonder,6204.1920,6204.1920,0,11,16,0,11,1981-01-03,1981-04-18
79,The Beach Boys Medley,The Beach Boys,5971.8053,5971.8053,0,12,18,0,11,1981-07-25,1981-11-21
80,Games People Play,The Alan Parsons Project,5970.2816,5970.2816,0,16,19,0,10,1981-01-03,1981-05-09
81,Cool Love,Pablo Cruise,5963.5123,5963.5123,0,13,17,0,11,1981-07-04,1981-10-24
82,The Stroke,Billy Squier,5936.0530,5936.0530,0,17,20,0,11,1981-05-16,1981-09-26
83,What Kind Of Fool,Barbra Streisand,5826.5740,5811.5740,15,10,16,3,10,1981-01-31,1981-05-16
84,Same Old Lang Syne,Dan Fogelberg,5812.7383,5797.7383,15,9,15,2,12,1981-01-03,1981-04-11
85,Every Woman In The World,Air Supply,5761.2694,5721.2694,40,5,12,6,10,1981-01-03,1981-03-21
86,Watching The Wheels,John Lennon,5753.3481,5738.3481,15,10,17,2,10,1981-03-28,1981-07-18
87,It's Now Or Never,John Schneider,5726.0806,5726.0806,0,14,19,0,11,1981-05-30,1981-10-03
88,Feels So Right,Alabama,5707.8539,5707.8539,0,20,22,0,8,1981-06-06,1981-10-31
89,Our Lips Are Sealed,Go-go's,5679.5946,5679.5946,0,20,18,0,10,1981-08-29,1981-12-26
90,Treat Me Right,Pat Benatar,5665.6983,5665.6983,0,18,18,0,10,1981-01-17,1981-05-16
91,Winning,Santana,5615.0595,5615.0595,0,17,18,0,11,1981-04-11,1981-08-08
92,Sweet Baby,Stanley Clarke/george Duke,5606.7031,5606.7031,0,19,20,0,9,1981-05-02,1981-09-12
93,The Voice,The Moody Blues,5598.4570,5598.4570,0,15,17,0,11,1981-08-08,1981-11-28
94,I Could Never Miss You (More Than I Do),Lulu,5591.0448,5591.0448,0,18,18,0,10,1981-08-01,1981-11-28
95,Let's Groove,"Earth, Wind",5449.0706,5374.0706,75,3,13,4,9,1981-10-03,1981-12-26
96,Share Your Love With Me,Kenny Rogers,5428.5329,5428.5329,0,14,15,0,10,1981-09-05,1981-12-12
97,Why Do Fools Fall In Love,Diana Ross,5416.2336,5401.2336,15,7,11,5,10,1981-10-17,1981-12-26
98,Hey Nineteen,Steely Dan,5400.4598,5385.4598,15,10,14,2,10,1981-01-03,1981-04-04
99,Young Turks,Rod Stewart,5327.6398,5287.6398,40,5,11,4,9,1981-10-17,1981-12-26
100,Together,Tierra,5281.2702,5281.2702,0,18,13,0,12,1981-01-03,1981-03-28
