rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
77,Dior,Pop Smoke,5252.0290,5252.0290,0,22,21,0,2,2020-02-29,2020-07-18
78,You Should Be Sad,Halsey,5239.1712,5239.1712,0,26,18,0,11,2020-01-25,2020-05-23
79,Emotionally Scarred,Lil Baby,5198.4144,5198.4144,0,31,25,0,4,2020-03-14,2020-08-29
80,Positions,Ariana Grande,5191.1995,5071.1995,120,1,8,8,8,2020-11-07,2020-12-26
81,Does To Me,Luke Combs,5156.4353,5156.4353,0,20,19,0,8,2020-03-28,2020-08-01
82,Supalonely,Benee,5135.4416,5135.4416,0,39,22,0,1,2020-03-28,2020-08-22
83,Lovin' On You,Luke Combs,5085.6522,5085.6522,0,23,20,0,7,2020-07-11,2020-11-21
84,Yummy,Justin Bieber,5054.7233,4979.7233,75,2,15,2,9,2020-01-18,2020-04-25
85,I Hope You're Happy Now,Carly Pearce,4952.8027,4952.8027,0,27,25,0,6,2020-01-18,2020-07-04
86,Stuck With U,Ariana Grande,4901.4076,4781.4076,120,1,18,1,8,2020-05-23,2020-09-19
87,Bluebird,Miranda Lambert,4804.4419,4804.4419,0,26,20,0,6,2020-04-18,2020-08-29
88,HIGHEST IN THE ROOM,Travis Scott,4794.2479,4779.2479,15,8,11,1,11,2020-01-04,2020-05-09
89,Tap In,Saweetie,4766.8203,4766.8203,0,20,19,0,6,2020-07-25,2020-11-28
90,Suicidal,Ynw Melly,4608.8643,4608.8643,0,20,16,0,7,2020-01-04,2020-04-25
91,What You Know Bout Love,Pop Smoke,4592.0674,4592.0674,0,25,15,0,7,2020-07-18,2020-12-26
92,Senorita,Shawn Mendes,4538.4173,4538.4173,0,11,11,0,10,2020-01-04,2020-03-14
93,I Should Probably Go To Bed,Dan + Shay,4451.1589,4451.1589,0,42,20,0,0,2020-08-15,2020-12-26
94,Midnight Sky,Miley Cyrus,4381.0769,4381.0769,0,14,17,0,6,2020-08-29,2020-12-19
95,Walk Em Down,Nle Choppa,4379.9132,4379.9132,0,38,20,0,3,2020-04-04,2020-08-15
96,Bad Guy,Billie Eilish,4332.2956,4332.2956,0,14,11,0,9,2020-01-04,2020-03-14
97,One Beer,Hardy,4138.4045,4138.4045,0,33,25,0,6,2020-06-13,2020-12-05
98,Trampoline,Shaed,3988.3570,3988.3570,0,16,10,0,8,2020-01-04,2020-03-07
99,Homesick,Kane Brown,3934.9268,3934.9268,0,35,16,0,5,2020-01-04,2020-04-18
100,Cardigan,Taylor Swift,3923.7733,3803.7733,120,1,14,2,5,2020-08-08,2020-11-07
